date,cambio_BRL,cambio_EURBRL,cambio_CNYBRL,cambio_GBPBRL,cambio_CADBRL,cambio_RUBBRL,cambio_JPYBRL
2004-01-07,2.8580000400543213,3.568700075149536,NA,NA,NA,NA,NA
2004-01-08,2.8540000915527344,3.521699905395508,NA,NA,NA,NA,NA
2004-01-09,2.8299999237060547,3.552500009536743,NA,NA,NA,NA,NA
2004-01-12,2.7899999618530273,3.5517001152038574,NA,NA,NA,NA,NA
2004-01-13,2.805000066757202,3.4672000408172607,NA,NA,NA,NA,NA
2004-01-14,2.818000078201294,3.4872000217437744,NA,NA,NA,NA,NA
2004-01-15,2.812999963760376,3.4753000736236572,NA,NA,NA,NA,NA
2004-01-16,2.8269999027252197,3.4379000663757324,NA,NA,NA,NA,NA
2004-01-19,2.8380000591278076,3.4235999584198,NA,NA,NA,NA,NA
2004-01-20,2.8380000591278076,3.4686999320983887,NA,NA,NA,NA,NA
2004-01-21,2.8429999351501465,3.499300003051758,NA,NA,NA,NA,NA
2004-01-22,2.828000068664551,3.5327000617980957,NA,NA,NA,NA,NA
2004-01-23,2.8399999141693115,3.535799980163574,NA,NA,NA,NA,NA
2004-01-26,2.8440001010894775,3.4941999912261963,NA,NA,NA,NA,NA
2004-01-27,2.868000030517578,3.4781999588012695,NA,NA,NA,NA,NA
2004-01-28,2.8940000534057617,3.5536999702453613,NA,NA,NA,NA,NA
2004-01-29,2.930000066757202,3.5641000270843506,NA,NA,NA,NA,NA
2004-01-30,2.931999921798706,3.5673000812530518,NA,NA,NA,NA,NA
2004-02-02,2.940999984741211,3.5940001010894775,NA,NA,NA,NA,NA
2004-02-03,2.9159998893737793,3.5722999572753906,NA,NA,NA,NA,NA
2004-02-04,2.9179999828338623,3.5722999572753906,NA,NA,NA,NA,NA
2004-02-05,2.930000066757202,3.604599952697754,NA,NA,NA,NA,NA
2004-02-06,2.931999921798706,3.625,NA,NA,NA,NA,NA
2004-02-09,2.9240000247955322,3.644700050354004,NA,NA,NA,NA,NA
2004-02-10,2.9179999828338623,3.6496999263763428,NA,NA,NA,NA,NA
2004-02-11,2.9049999713897705,3.6250998973846436,NA,NA,NA,NA,NA
2004-02-12,2.8949999809265137,3.64739990234375,NA,NA,NA,NA,NA
2004-02-13,2.9040000438690186,3.64739990234375,NA,NA,NA,NA,NA
2004-02-16,2.9059998989105225,3.6217000484466553,NA,NA,NA,NA,NA
2004-02-17,2.9159998893737793,3.6596999168395996,NA,NA,NA,NA,NA
2004-02-18,2.940000057220459,3.6730000972747803,NA,NA,NA,NA,NA
2004-02-19,2.9570000171661377,3.666100025177002,NA,NA,NA,NA,NA
2004-02-20,2.9570000171661377,3.6637001037597656,NA,NA,NA,NA,NA
2004-02-23,2.9570000171661377,3.636399984359741,NA,NA,NA,NA,NA
2004-02-24,2.9570000171661377,3.650700092315674,NA,NA,NA,NA,NA
2004-02-25,2.938999891281128,3.6628000736236572,NA,NA,NA,NA,NA
2004-02-26,2.930000066757202,3.5724000930786133,NA,NA,NA,NA,NA
2004-02-27,2.9049999713897705,3.5564000606536865,NA,NA,NA,NA,NA
2004-03-01,2.8929998874664307,3.547300100326538,NA,NA,NA,NA,NA
2004-03-02,2.890000104904175,3.5120999813079834,NA,NA,NA,NA,NA
2004-03-03,2.88700008392334,3.4291000366210938,NA,NA,NA,NA,NA
2004-03-04,2.888000011444092,3.446500062942505,NA,NA,NA,NA,NA
2004-03-05,2.865999937057495,3.4453001022338867,NA,NA,NA,NA,NA
2004-03-08,2.872999906539917,3.469599962234497,NA,NA,NA,NA,NA
2004-03-09,2.878999948501587,3.4762001037597656,NA,NA,NA,NA,NA
2004-03-10,2.9000000953674316,3.4621999263763428,NA,NA,NA,NA,NA
2004-03-11,2.9070000648498535,3.4683001041412354,NA,NA,NA,NA,NA
2004-03-12,2.8989999294281006,3.491300106048584,NA,NA,NA,NA,NA
2004-03-15,2.9030001163482666,3.485599994659424,NA,NA,NA,NA,NA
2004-03-16,2.8970000743865967,3.506700038909912,NA,NA,NA,NA,NA
2004-03-17,2.9100000858306885,3.4707999229431152,NA,NA,NA,NA,NA
2004-03-18,2.9059998989105225,3.4916999340057373,NA,NA,NA,NA,NA
2004-03-19,2.9000000953674316,3.5088000297546387,NA,NA,NA,NA,NA
2004-03-22,2.9110000133514404,3.4993999004364014,NA,NA,NA,NA,NA
2004-03-23,2.9130001068115234,3.4892001152038574,NA,NA,NA,NA,NA
2004-03-24,2.927999973297119,3.4893999099731445,NA,NA,NA,NA,NA
2004-03-25,2.934999942779541,3.467600107192993,NA,NA,NA,NA,NA
2004-03-26,2.937000036239624,3.5035998821258545,NA,NA,NA,NA,NA
2004-03-28,2.937999963760376,3.482800006866455,NA,NA,NA,NA,NA
2004-03-29,2.9070000648498535,3.5088000297546387,NA,NA,NA,NA,NA
2004-03-30,2.8949999809265137,3.474400043487549,NA,NA,NA,NA,NA
2004-03-31,2.8889999389648438,3.490499973297119,NA,NA,NA,NA,NA
2004-04-01,2.8929998874664307,3.4786999225616455,NA,NA,NA,NA,NA
2004-04-04,2.875,3.418100118637085,NA,NA,NA,NA,NA
2004-04-05,2.874000072479248,3.398400068283081,NA,NA,NA,NA,NA
2004-04-06,2.869999885559082,3.3980000019073486,NA,NA,NA,NA,NA
2004-04-07,2.884000062942505,3.418299913406372,NA,NA,NA,NA,NA
2004-04-08,2.884000062942505,NA,NA,NA,NA,NA,NA
2004-04-11,2.88100004196167,NA,NA,NA,NA,NA,NA
2004-04-12,2.8910000324249268,3.36899995803833,NA,NA,NA,NA,NA
2004-04-13,2.885999917984009,3.3622000217437744,NA,NA,NA,NA,NA
2004-04-14,2.9170000553131104,3.360300064086914,NA,NA,NA,NA,NA
2004-04-15,2.9079999923706055,3.4077999591827393,NA,NA,NA,NA,NA
2004-04-18,2.9059998989105225,3.4272000789642334,NA,NA,NA,NA,NA
2004-04-19,2.927999973297119,3.3842999935150146,NA,NA,NA,NA,NA
2004-04-20,2.927999973297119,3.3842999935150146,NA,NA,NA,NA,NA
2004-04-21,2.9260001182556152,3.3882999420166016,NA,NA,NA,NA,NA
2004-04-22,2.9079999923706055,3.4000000953674316,NA,NA,NA,NA,NA
2004-04-25,2.9089999198913574,3.364799976348877,NA,NA,NA,NA,NA
2004-04-26,2.9159998893737793,3.377500057220459,NA,NA,NA,NA,NA
2004-04-27,2.946000099182129,3.3859000205993652,NA,NA,NA,NA,NA
2004-04-28,2.9649999141693115,3.404099941253662,NA,NA,NA,NA,NA
2004-04-29,2.930000066757202,3.4674999713897705,NA,NA,NA,NA,NA
2004-05-02,2.9790000915527344,3.4282000064849854,NA,NA,NA,NA,NA
2004-05-03,2.9660000801086426,3.5088999271392822,NA,NA,NA,NA,NA
2004-05-04,2.953000068664551,3.525700092315674,NA,NA,NA,NA,NA
2004-05-05,2.996999979019165,3.506999969482422,NA,NA,NA,NA,NA
2004-05-06,3.061000108718872,3.5353000164031982,NA,NA,NA,NA,NA
2004-05-09,3.1410000324249268,3.5388998985290527,NA,NA,NA,NA,NA
2004-05-10,3.0739998817443848,3.6331000328063965,NA,NA,NA,NA,NA
2004-05-11,3.140000104904175,3.570499897003174,NA,NA,NA,NA,NA
2004-05-12,3.131999969482422,3.6370999813079834,NA,NA,NA,NA,NA
2004-05-13,3.0880000591278076,3.6129000186920166,NA,NA,NA,NA,NA
2004-05-16,3.121000051498413,3.6349000930786133,NA,NA,NA,NA,NA
2004-05-17,3.128999948501587,3.6600000858306885,NA,NA,NA,NA,NA
2004-05-18,3.132999897003174,3.67549991607666,NA,NA,NA,NA,NA
2004-05-19,3.2119998931884766,NA,NA,NA,NA,NA,NA
2004-05-20,3.193000078201294,3.7871999740600586,NA,NA,NA,NA,NA
2004-05-23,3.177000045776367,3.7370998859405518,NA,NA,NA,NA,NA
2004-05-24,3.13700008392334,3.7560999393463135,NA,NA,NA,NA,NA
2004-05-25,3.1589999198913574,3.7202999591827393,NA,NA,NA,NA,NA
2004-05-26,3.119999885559082,3.7625999450683594,NA,NA,NA,NA,NA
2004-05-27,3.0880000591278076,3.7430999279022217,NA,NA,NA,NA,NA
2004-05-30,3.187000036239624,NA,NA,NA,NA,NA,NA
2004-05-31,3.1459999084472656,3.8229000568389893,NA,NA,NA,NA,NA
2004-06-01,3.131999969482422,3.7802999019622803,NA,NA,NA,NA,NA
2004-06-02,3.1540000438690186,3.7474000453948975,NA,NA,NA,NA,NA
2004-06-03,3.127000093460083,3.769399881362915,NA,NA,NA,NA,NA
2004-06-06,3.109999895095825,3.7734999656677246,NA,NA,NA,NA,NA
2004-06-07,3.1080000400543213,3.7537999153137207,NA,NA,NA,NA,NA
2004-06-08,3.124000072479248,3.710099935531616,NA,NA,NA,NA,NA
2004-06-09,3.124000072479248,3.690999984741211,NA,NA,NA,NA,NA
2004-06-10,3.138000011444092,3.671999931335449,NA,NA,NA,NA,NA
2004-06-13,3.1670000553131104,3.6988000869750977,NA,NA,NA,NA,NA
2004-06-14,3.122999906539917,3.7297000885009766,NA,NA,NA,NA,NA
2004-06-15,3.13700008392334,3.6849000453948975,NA,NA,NA,NA,NA
2004-06-16,3.127000093460083,3.704900026321411,NA,NA,NA,NA,NA
2004-06-17,3.1389999389648438,3.6819000244140625,NA,NA,NA,NA,NA
2004-06-20,3.131999969482422,3.7172999382019043,NA,NA,NA,NA,NA
2004-06-21,3.131999969482422,3.710900068283081,NA,NA,NA,NA,NA
2004-06-22,3.11899995803833,3.704200029373169,NA,NA,NA,NA,NA
2004-06-23,3.0920000076293945,3.697200059890747,NA,NA,NA,NA,NA
2004-06-24,3.1089999675750732,3.6714999675750732,NA,NA,NA,NA,NA
2004-06-27,3.127000093460083,3.7040998935699463,NA,NA,NA,NA,NA
2004-06-28,3.1070001125335693,3.722399950027466,NA,NA,NA,NA,NA
2004-06-29,3.0850000381469727,3.696199893951416,NA,NA,NA,NA,NA
2004-06-30,3.072999954223633,3.737600088119507,NA,NA,NA,NA,NA
2004-07-01,3.0390000343322754,3.656599998474121,NA,NA,NA,NA,NA
2004-07-04,3.0239999294281006,3.6542000770568848,NA,NA,NA,NA,NA
2004-07-05,3.0450000762939453,3.6370999813079834,NA,NA,NA,NA,NA
2004-07-06,3.0320000648498535,3.6881000995635986,NA,NA,NA,NA,NA
2004-07-07,3.055999994277954,3.671099901199341,NA,NA,NA,NA,NA
2004-07-08,3.0409998893737793,3.712399959564209,NA,NA,NA,NA,NA
2004-07-11,3.0329999923706055,3.696199893951416,NA,NA,NA,NA,NA
2004-07-12,3.0380001068115234,3.672300100326538,NA,NA,NA,NA,NA
2004-07-13,3.0230000019073486,3.6793999671936035,NA,NA,NA,NA,NA
2004-07-14,3.015000104904175,3.65939998626709,NA,NA,NA,NA,NA
2004-07-15,3.000999927520752,3.6428000926971436,NA,NA,NA,NA,NA
2004-07-18,2.992000102996826,3.6458001136779785,NA,NA,NA,NA,NA
2004-07-19,3.002000093460083,3.6338999271392822,NA,NA,NA,NA,NA
2004-07-20,3.0280001163482666,3.6033999919891357,NA,NA,NA,NA,NA
2004-07-21,3.0399999618530273,3.634200096130371,NA,NA,NA,NA,NA
2004-07-22,3.052999973297119,3.621799945831299,NA,NA,NA,NA,NA
2004-07-25,3.075000047683716,3.632699966430664,NA,NA,NA,NA,NA
2004-07-26,3.052999973297119,3.662899971008301,NA,NA,NA,NA,NA
2004-07-27,3.052999973297119,3.604599952697754,NA,NA,NA,NA,NA
2004-07-28,3.0339999198913574,3.5934998989105225,NA,NA,NA,NA,NA
2004-07-29,3.0360000133514404,3.5810000896453857,NA,NA,NA,NA,NA
2004-08-01,3.0460000038146973,3.5887999534606934,NA,NA,NA,NA,NA
2004-08-02,3.0510001182556152,3.581700086593628,NA,NA,NA,NA,NA
2004-08-03,3.052999973297119,3.5861001014709473,NA,NA,NA,NA,NA
2004-08-04,3.066999912261963,3.603600025177002,NA,NA,NA,NA,NA
2004-08-05,3.0309998989105225,3.6191000938415527,NA,NA,NA,NA,NA
2004-08-08,3.0390000343322754,3.639699935913086,NA,NA,NA,NA,NA
2004-08-09,3.0269999504089355,3.651700019836426,NA,NA,NA,NA,NA
2004-08-10,3.0350000858306885,3.624000072479248,NA,NA,NA,NA,NA
2004-08-11,3.0339999198913574,3.643199920654297,NA,NA,NA,NA,NA
2004-08-12,3.0190000534057617,3.6238999366760254,NA,NA,NA,NA,NA
2004-08-15,3.00600004196167,3.647200107574463,NA,NA,NA,NA,NA
2004-08-16,2.99399995803833,3.6298000812530518,NA,NA,NA,NA,NA
2004-08-17,2.9820001125335693,3.611799955368042,NA,NA,NA,NA,NA
2004-08-18,2.9860000610351563,3.6075000762939453,NA,NA,NA,NA,NA
2004-08-19,2.9639999866485596,3.598299980163574,NA,NA,NA,NA,NA
2004-08-22,2.9619998931884766,3.55649995803833,NA,NA,NA,NA,NA
2004-08-23,2.9549999237060547,3.5155999660491943,NA,NA,NA,NA,NA
2004-08-24,2.950000047683716,3.4932000637054443,NA,NA,NA,NA,NA
2004-08-25,2.9519999027252197,3.4874000549316406,NA,5.308700084686279,NA,NA,NA
2004-08-26,NA,3.4953999519348145,NA,5.28410005569458,NA,NA,NA
2004-08-29,NA,3.4786999225616455,NA,5.282700061798096,NA,NA,NA
2004-08-30,NA,3.487600088119507,NA,5.273499965667725,NA,NA,NA
2004-08-31,NA,3.486999988555908,NA,5.256499767303467,NA,NA,NA
2004-09-01,NA,3.4872000217437744,NA,5.263299942016602,NA,NA,NA
2004-09-02,NA,3.4972000122070313,NA,5.197500228881836,NA,NA,NA
2004-09-05,NA,3.4570000171661377,NA,5.177599906921387,NA,NA,NA
2004-09-06,NA,3.439300060272217,NA,5.161499977111816,NA,NA,NA
2004-09-07,NA,3.4261999130249023,NA,5.181600093841553,NA,NA,NA
2004-09-08,NA,3.4549999237060547,NA,5.188300132751465,NA,NA,NA
2004-09-09,NA,3.4609999656677246,NA,5.221199989318848,NA,NA,NA
2004-09-12,NA,3.4767000675201416,NA,5.22599983215332,NA,NA,NA
2004-09-13,NA,3.478600025177002,NA,5.226799964904785,NA,NA,NA
2004-09-14,NA,3.480799913406372,NA,5.1545000076293945,NA,NA,NA
2004-09-15,NA,3.447999954223633,NA,5.170000076293945,NA,NA,NA
2004-09-16,NA,3.4414000511169434,NA,5.134500026702881,NA,NA,NA
2004-09-19,NA,3.3989999294281006,NA,5.134799957275391,NA,NA,NA
2004-09-20,NA,3.444000005722046,NA,5.150700092315674,NA,NA,NA
2004-09-21,NA,3.4346001148223877,NA,5.1656999588012695,NA,NA,NA
2004-09-22,NA,3.4709999561309814,NA,5.174799919128418,NA,NA,NA
2004-09-23,NA,3.461699962615967,NA,5.1774001121521,NA,NA,NA
2004-09-26,NA,3.4374001026153564,NA,5.200900077819824,NA,NA,NA
2004-09-27,NA,3.4547998905181885,NA,5.194799900054932,NA,NA,NA
2004-09-28,NA,3.447700023651123,NA,5.135799884796143,NA,NA,NA
2004-09-29,NA,3.4400999546051025,NA,5.1803998947143555,NA,NA,NA
2004-09-30,NA,3.46370005607605,NA,5.099599838256836,NA,NA,NA
2004-10-03,NA,3.41729998588562,NA,5.037700176239014,NA,NA,NA
2004-10-04,NA,3.388700008392334,NA,5.039700031280518,NA,NA,NA
2004-10-05,NA,3.3956000804901123,NA,5.052299976348877,NA,NA,NA
2004-10-06,NA,3.413100004196167,NA,5.0782999992370605,NA,NA,NA
2004-10-07,NA,3.43149995803833,NA,5.072400093078613,NA,NA,NA
2004-10-10,NA,3.4258999824523926,NA,5.068600177764893,NA,NA,NA
2004-10-11,NA,3.3866000175476074,NA,5.0467000007629395,NA,NA,NA
2004-10-12,NA,3.385699987411499,NA,5.089000225067139,NA,NA,NA
2004-10-13,NA,3.4305999279022217,NA,5.15880012512207,NA,NA,NA
2004-10-14,NA,3.481300115585327,NA,5.149499893188477,NA,NA,NA
2004-10-17,NA,3.484600067138672,NA,5.135700225830078,NA,NA,NA
2004-10-18,NA,3.4951000213623047,NA,5.189300060272217,NA,NA,NA
2004-10-19,NA,3.541300058364868,NA,5.212200164794922,NA,NA,NA
2004-10-20,NA,3.5446999073028564,NA,5.218900203704834,NA,NA,NA
2004-10-21,NA,3.5299999713897705,NA,5.247399806976318,NA,NA,NA
2004-10-24,NA,3.5931999683380127,NA,5.3078999519348145,NA,NA,NA
2004-10-25,NA,3.610599994659424,NA,5.255300045013428,NA,NA,NA
2004-10-26,NA,3.58240008354187,NA,5.227200031280518,NA,NA,NA
2004-10-27,NA,NA,NA,NA,NA,NA,NA
2004-10-28,NA,3.590399980545044,NA,5.2505998611450195,NA,NA,NA
2004-11-01,NA,3.5659000873565674,NA,5.225900173187256,NA,NA,NA
2004-11-02,NA,3.545099973678589,NA,5.246500015258789,NA,NA,NA
2004-11-03,NA,3.5241000652313232,NA,5.224299907684326,NA,NA,NA
2004-11-04,NA,3.558300018310547,NA,5.194499969482422,NA,NA,NA
2004-11-05,NA,3.551500082015991,NA,5.232999801635742,NA,NA,NA
2004-11-08,NA,3.5678999423980713,NA,5.258399963378906,NA,NA,NA
2004-11-09,NA,3.5759999752044678,NA,5.241499900817871,NA,NA,NA
2004-11-10,NA,3.577199935913086,NA,5.216400146484375,NA,NA,NA
2004-11-11,NA,3.5485999584198,NA,5.190000057220459,NA,NA,NA
2004-11-12,NA,3.5439000129699707,NA,5.179200172424316,NA,NA,NA
2004-11-15,NA,3.5306999683380127,NA,5.149600028991699,NA,NA,NA
2004-11-16,NA,3.536799907684326,NA,5.160399913787842,NA,NA,NA
2004-11-17,NA,3.5401999950408936,NA,5.13100004196167,NA,NA,NA
2004-11-18,NA,3.517400026321411,NA,5.1305999755859375,NA,NA,NA
2004-11-19,NA,3.524399995803833,NA,5.177700042724609,NA,NA,NA
2004-11-22,NA,3.529599905014038,NA,5.117300033569336,NA,NA,NA
2004-11-23,NA,3.496500015258789,NA,5.123600006103516,NA,NA,NA
2004-11-24,NA,3.5104000568389893,NA,5.178100109100342,NA,NA,NA
2004-11-25,NA,3.5506999492645264,NA,5.189300060272217,NA,NA,NA
2004-11-26,NA,3.538599967956543,NA,5.18779993057251,NA,NA,NA
2004-11-29,NA,3.547800064086914,NA,5.199999809265137,NA,NA,NA
2004-11-30,NA,3.570199966430664,NA,5.1946001052856445,NA,NA,NA
2004-12-01,NA,3.5244998931884766,NA,5.240300178527832,NA,NA,NA
2004-12-02,NA,3.535099983215332,NA,5.250400066375732,NA,NA,NA
2004-12-03,NA,3.548099994659424,NA,5.256999969482422,NA,NA,NA
2004-12-06,NA,3.551300048828125,NA,5.268799781799316,NA,NA,NA
2004-12-07,NA,3.5743000507354736,NA,5.358799934387207,NA,NA,NA
2004-12-08,NA,3.595900058746338,NA,5.326200008392334,NA,NA,NA
2004-12-09,NA,3.586699962615967,NA,5.349299907684326,NA,NA,NA
2004-12-10,NA,3.6061999797821045,NA,5.309999942779541,NA,NA,NA
2004-12-13,NA,3.592400074005127,NA,5.320799827575684,NA,NA,NA
2004-12-14,NA,3.5945000648498535,NA,5.331099987030029,NA,NA,NA
2004-12-15,NA,3.605600118637085,NA,5.289700031280518,NA,NA,NA
2004-12-16,NA,3.555000066757202,NA,5.284800052642822,NA,NA,NA
2004-12-17,NA,3.552500009536743,NA,5.261600017547607,NA,NA,NA
2004-12-20,NA,3.533600091934204,NA,5.204999923706055,NA,NA,NA
2004-12-21,NA,3.4986000061035156,NA,5.202300071716309,NA,NA,NA
2004-12-22,NA,3.5344998836517334,NA,5.1844000816345215,NA,NA,NA
2004-12-23,NA,3.549999952316284,NA,5.194300174713135,NA,NA,NA
2004-12-24,NA,NA,NA,NA,NA,NA,NA
2004-12-27,NA,3.5745999813079834,NA,5.192999839782715,NA,NA,NA
2004-12-28,NA,3.58489990234375,NA,5.19350004196167,NA,NA,NA
2004-12-29,NA,3.583400011062622,NA,5.112800121307373,NA,NA,NA
2004-12-30,NA,3.5362000465393066,NA,5.1132001876831055,NA,NA,NA
2004-12-31,NA,3.5362000465393066,NA,NA,NA,NA,NA
2005-01-03,NA,3.5146000385284424,NA,5.088500022888184,NA,NA,NA
2005-01-04,NA,3.500499963760376,NA,5.111999988555908,NA,NA,NA
2005-01-05,NA,3.527400016784668,NA,5.1082000732421875,NA,NA,NA
2005-01-06,NA,3.5090999603271484,NA,5.1097002029418945,NA,NA,NA
2005-01-07,NA,3.5030999183654785,NA,5.068900108337402,NA,NA,NA
2005-01-10,NA,3.3940000534057617,NA,5.067800045013428,NA,NA,NA
2005-01-11,NA,3.4035000801086426,NA,5.113500118255615,NA,NA,NA
2005-01-12,NA,3.4221999645233154,NA,5.113500118255615,NA,NA,NA
2005-01-13,NA,3.428100109100342,NA,5.07420015335083,NA,NA,NA
2005-01-14,NA,3.3982999324798584,NA,5.049799919128418,NA,NA,NA
2005-01-17,NA,3.38700008392334,NA,5.022200107574463,NA,NA,NA
2005-01-18,NA,3.384200096130371,NA,5.072400093078613,NA,NA,NA
2005-01-19,NA,3.40310001373291,NA,5.083199977874756,NA,NA,NA
2005-01-20,NA,3.3721001148223877,NA,5.0843000411987305,NA,NA,NA
2005-01-21,NA,3.364000082015991,NA,5.045400142669678,NA,NA,NA
2005-01-24,NA,3.353600025177002,NA,5.036099910736084,NA,NA,NA
2005-01-25,NA,3.338200092315674,NA,4.99429988861084,NA,NA,NA
2005-01-26,NA,3.337399959564209,NA,5.014500141143799,NA,NA,NA
2005-01-27,NA,3.32669997215271,NA,5.038599967956543,NA,NA,NA
2005-01-28,NA,3.331899881362915,NA,4.994999885559082,NA,NA,NA
2005-01-31,NA,3.2876999378204346,NA,4.912700176239014,NA,NA,NA
2005-02-01,NA,3.251699924468994,NA,4.910600185394287,NA,NA,NA
2005-02-02,NA,3.289599895477295,NA,4.91379976272583,NA,NA,NA
2005-02-03,NA,3.243299961090088,NA,4.899600028991699,NA,NA,NA
2005-02-04,NA,3.234999895095825,NA,4.898799896240234,NA,NA,NA
2005-02-07,NA,3.2100000381469727,NA,4.835899829864502,NA,NA,NA
2005-02-08,NA,3.182300090789795,NA,4.879899978637695,NA,NA,NA
2005-02-09,NA,3.2135000228881836,NA,4.833199977874756,NA,NA,NA
2005-02-10,NA,3.1923000812530518,NA,4.890399932861328,NA,NA,NA
2005-02-11,NA,3.216399908065796,NA,4.8592000007629395,NA,NA,NA
2005-02-14,NA,3.20169997215271,NA,NA,NA,NA,NA
2005-02-15,NA,3.205199956893921,NA,4.900599956512451,NA,NA,NA
2005-02-16,NA,3.221400022506714,NA,4.8703999519348145,NA,NA,NA
2005-02-17,NA,3.2086000442504883,NA,4.8597002029418945,NA,NA,NA
2005-02-18,NA,3.194000005722046,NA,4.877600193023682,NA,NA,NA
2005-02-21,NA,3.2042999267578125,NA,NA,NA,NA,NA
2005-02-22,NA,3.2648000717163086,NA,4.9653000831604,NA,NA,NA
2005-02-23,NA,3.273900032043457,NA,4.9492998123168945,NA,NA,NA
2005-02-24,NA,3.289299964904785,NA,5.034999847412109,NA,NA,NA
2005-02-25,NA,3.3208000659942627,NA,NA,NA,NA,NA
2005-02-28,NA,3.3194000720977783,NA,4.978300094604492,NA,NA,NA
2005-03-01,NA,3.276900053024292,NA,5.042399883270264,NA,NA,NA
2005-03-02,NA,3.283799886703491,NA,5.047299861907959,NA,NA,NA
2005-03-03,NA,3.31820011138916,NA,5.106400012969971,NA,NA,NA
2005-03-04,NA,3.3650999069213867,NA,5.098499774932861,NA,NA,NA
2005-03-07,NA,3.358599901199341,NA,NA,NA,NA,NA
2005-03-08,NA,3.406599998474121,NA,NA,NA,NA,NA
2005-03-09,NA,3.4577999114990234,NA,NA,NA,NA,NA
2005-03-10,NA,3.490000009536743,NA,NA,NA,NA,NA
2005-03-11,NA,3.495300054550171,NA,NA,NA,NA,NA
2005-03-14,NA,3.4911999702453613,NA,NA,NA,NA,NA
2005-03-15,NA,3.5302000045776367,NA,NA,NA,NA,NA
2005-03-16,NA,3.5485000610351563,NA,NA,NA,NA,NA
2005-03-17,NA,3.5511999130249023,NA,5.234899997711182,NA,NA,NA
2005-03-18,NA,3.4677000045776367,NA,5.219600200653076,NA,NA,NA
2005-03-21,NA,3.438199996948242,NA,5.166600227355957,NA,NA,NA
2005-03-22,NA,3.44320011138916,NA,5.167699813842773,NA,NA,NA
2005-03-23,NA,3.425100088119507,NA,5.139999866485596,NA,NA,NA
2005-03-24,NA,3.4117000102996826,NA,5.118100166320801,NA,NA,NA
2005-03-25,NA,NA,NA,5.121099948883057,NA,NA,NA
2005-03-27,NA,NA,NA,5.085400104522705,NA,NA,NA
2005-03-28,NA,3.374799966812134,NA,5.061699867248535,NA,NA,NA
2005-03-29,NA,3.3424999713897705,NA,5.019199848175049,NA,NA,NA
2005-03-30,NA,3.318700075149536,NA,5.061399936676025,NA,NA,NA
2005-03-31,NA,3.3064000606536865,NA,4.999300003051758,NA,NA,NA
2005-04-03,NA,3.276400089263916,NA,4.952899932861328,NA,NA,NA
2005-04-04,NA,3.2339999675750732,NA,4.936999797821045,NA,NA,NA
2005-04-05,NA,3.2320001125335693,NA,4.8846001625061035,NA,NA,NA
2005-04-06,NA,3.196899890899658,NA,4.850200176239014,NA,NA,NA
2005-04-07,NA,3.185699939727783,NA,4.871799945831299,NA,NA,NA
2005-04-10,NA,3.2016000747680664,NA,4.889999866485596,NA,NA,NA
2005-04-11,NA,3.2058000564575195,NA,4.866700172424316,NA,NA,NA
2005-04-12,NA,3.177299976348877,NA,4.844200134277344,NA,NA,NA
2005-04-13,NA,3.1317999362945557,NA,4.867400169372559,NA,NA,NA
