Índice,Data de Referência,Número Índice,Variação Diária (%),Variação no Mês (%),Variação no Ano (%),Variação 12 Meses (%)
IDkA - Pré 1A,14/05/2009,"1,615.530027",0.0908,0.8188,6.3520,18.3564
IDkA - Pré 1A,15/05/2009,"1,615.855761",0.0202,0.8391,6.3735,18.2846
IDkA - Pré 1A,18/05/2009,"1,617.296570",0.0892,0.9291,6.4683,18.2169
IDkA - Pré 1A,19/05/2009,"1,617.889880",0.0367,0.9661,6.5074,18.2663
IDkA - Pré 1A,20/05/2009,"1,619.031771",0.0706,1.0373,6.5826,18.2874
IDkA - Pré 1A,21/05/2009,"1,617.936546",-0.0676,0.9690,6.5105,18.2214
IDkA - Pré 1A,22/05/2009,"1,618.361069",0.0262,0.9955,6.5384,18.2524
IDkA - Pré 1A,25/05/2009,"1,619.929823",0.0969,1.0934,6.6417,18.3267
IDkA - Pré 1A,26/05/2009,"1,621.374331",0.0892,1.1835,6.7368,18.4171
IDkA - Pré 1A,27/05/2009,"1,621.379900",0.0003,1.1839,6.7371,18.4022
IDkA - Pré 1A,28/05/2009,"1,621.915009",0.0330,1.2173,6.7724,18.2852
IDkA - Pré 1A,29/05/2009,"1,623.261776",0.0830,1.3013,6.8610,18.1959
IDkA - Pré 1A,01/06/2009,"1,625.375652",0.1302,0.1302,7.0002,18.2279
IDkA - Pré 1A,02/06/2009,"1,626.017594",0.0395,0.1698,7.0425,18.2923
IDkA - Pré 1A,03/06/2009,"1,626.674501",0.0404,0.2102,7.0857,18.2128
IDkA - Pré 1A,04/06/2009,"1,627.608957",0.0574,0.2678,7.1472,18.2559
IDkA - Pré 1A,05/06/2009,"1,626.233773",-0.0845,0.1831,7.0567,18.1650
IDkA - Pré 1A,08/06/2009,"1,625.464372",-0.0473,0.1357,7.0060,18.1483
IDkA - Pré 1A,09/06/2009,"1,621.683007",-0.2326,-0.0973,6.7571,17.9215
IDkA - Pré 1A,10/06/2009,"1,622.407222",0.0447,-0.0526,6.8048,17.9122
IDkA - Pré 1A,12/06/2009,"1,627.550274",0.3170,0.2642,7.1434,18.1899
IDkA - Pré 1A,15/06/2009,"1,628.858202",0.0804,0.3448,7.2295,18.2855
IDkA - Pré 1A,16/06/2009,"1,630.681625",0.1119,0.4571,7.3495,18.3966
IDkA - Pré 1A,17/06/2009,"1,631.896379",0.0745,0.5319,7.4295,18.3805
IDkA - Pré 1A,18/06/2009,"1,631.074612",-0.0504,0.4813,7.3754,18.1841
IDkA - Pré 1A,19/06/2009,"1,631.351015",0.0169,0.4983,7.3936,18.1217
IDkA - Pré 1A,22/06/2009,"1,632.111769",0.0466,0.5452,7.4436,18.1932
IDkA - Pré 1A,23/06/2009,"1,633.938930",0.1120,0.6578,7.5639,18.2493
IDkA - Pré 1A,24/06/2009,"1,634.938748",0.0612,0.7194,7.6297,18.1802
IDkA - Pré 1A,25/06/2009,"1,635.334381",0.0242,0.7437,7.6558,18.1683
IDkA - Pré 1A,26/06/2009,"1,636.940303",0.0982,0.8427,7.7615,18.3478
IDkA - Pré 1A,29/06/2009,"1,636.267474",-0.0411,0.8012,7.7172,18.3268
IDkA - Pré 1A,30/06/2009,"1,637.065601",0.0488,0.8504,7.7698,18.3804
IDkA - Pré 1A,01/07/2009,"1,637.848682",0.0478,0.0478,7.8213,18.4000
IDkA - Pré 1A,02/07/2009,"1,639.209526",0.0831,0.1310,7.9109,18.5648
IDkA - Pré 1A,03/07/2009,"1,640.244564",0.0631,0.1942,7.9790,18.6116
IDkA - Pré 1A,06/07/2009,"1,641.476393",0.0751,0.2694,8.0601,18.6892
IDkA - Pré 1A,07/07/2009,"1,643.057762",0.0963,0.3660,8.1642,18.6830
IDkA - Pré 1A,08/07/2009,"1,644.044767",0.0601,0.4263,8.2292,18.5163
IDkA - Pré 1A,09/07/2009,"1,644.618361",0.0349,0.4614,8.2670,18.4933
IDkA - Pré 1A,10/07/2009,"1,645.623389",0.0611,0.5228,8.3331,18.4287
IDkA - Pré 1A,13/07/2009,"1,644.884523",-0.0449,0.4776,8.2845,18.2919
IDkA - Pré 1A,14/07/2009,"1,646.585922",0.1034,0.5815,8.3965,18.3958
IDkA - Pré 1A,15/07/2009,"1,646.969919",0.0233,0.6050,8.4218,18.3085
IDkA - Pré 1A,16/07/2009,"1,647.989466",0.0619,0.6673,8.4889,18.3269
IDkA - Pré 1A,17/07/2009,"1,649.557821",0.0952,0.7631,8.5921,18.3702
IDkA - Pré 1A,20/07/2009,"1,650.021264",0.0281,0.7914,8.6226,18.3573
IDkA - Pré 1A,21/07/2009,"1,650.585023",0.0342,0.8258,8.6598,18.4195
IDkA - Pré 1A,22/07/2009,"1,650.518075",-0.0041,0.8217,8.6553,18.2618
IDkA - Pré 1A,23/07/2009,"1,648.789656",-0.1047,0.7162,8.5416,18.0842
IDkA - Pré 1A,24/07/2009,"1,650.246766",0.0884,0.8052,8.6375,18.1985
IDkA - Pré 1A,27/07/2009,"1,651.344018",0.0665,0.8722,8.7097,18.1735
IDkA - Pré 1A,28/07/2009,"1,651.807696",0.0281,0.9005,8.7402,18.1890
IDkA - Pré 1A,29/07/2009,"1,653.078507",0.0769,0.9781,8.8239,18.2329
IDkA - Pré 1A,30/07/2009,"1,652.204692",-0.0529,0.9248,8.7664,18.0836
IDkA - Pré 1A,31/07/2009,"1,652.965398",0.0460,0.9712,8.8165,18.1138
IDkA - Pré 1A,03/08/2009,"1,653.326892",0.0219,0.0219,8.8403,18.0189
IDkA - Pré 1A,04/08/2009,"1,654.116129",0.0477,0.0696,8.8922,18.0528
IDkA - Pré 1A,05/08/2009,"1,654.303879",0.0114,0.0810,8.9046,17.9543
IDkA - Pré 1A,06/08/2009,"1,655.398099",0.0661,0.1472,8.9766,17.8812
IDkA - Pré 1A,07/08/2009,"1,655.645103",0.0149,0.1621,8.9929,17.8263
IDkA - Pré 1A,10/08/2009,"1,656.660280",0.0613,0.2235,9.0597,17.7942
IDkA - Pré 1A,11/08/2009,"1,657.632557",0.0587,0.2824,9.1237,17.8396
IDkA - Pré 1A,12/08/2009,"1,658.701063",0.0645,0.3470,9.1940,17.9125
IDkA - Pré 1A,13/08/2009,"1,660.259190",0.0939,0.4413,9.2966,17.9759
IDkA - Pré 1A,14/08/2009,"1,662.006851",0.1053,0.5470,9.4117,18.0246
IDkA - Pré 1A,17/08/2009,"1,663.124181",0.0672,0.6146,9.4852,17.9960
IDkA - Pré 1A,18/08/2009,"1,663.440325",0.0190,0.6337,9.5060,17.9686
IDkA - Pré 1A,19/08/2009,"1,664.555230",0.0670,0.7012,9.5794,17.9484
IDkA - Pré 1A,20/08/2009,"1,664.792259",0.0142,0.7155,9.5950,17.9292
IDkA - Pré 1A,21/08/2009,"1,664.414679",-0.0227,0.6927,9.5702,17.8688
IDkA - Pré 1A,24/08/2009,"1,665.248476",0.0501,0.7431,9.6251,17.8959
IDkA - Pré 1A,25/08/2009,"1,665.375766",0.0076,0.7508,9.6334,17.8907
IDkA - Pré 1A,26/08/2009,"1,665.988251",0.0368,0.7878,9.6738,17.8516
IDkA - Pré 1A,27/08/2009,"1,666.127335",0.0083,0.7963,9.6829,17.8040
IDkA - Pré 1A,28/08/2009,"1,665.860459",-0.0160,0.7801,9.6654,17.7207
IDkA - Pré 1A,31/08/2009,"1,667.013754",0.0692,0.8499,9.7413,17.7048
IDkA - Pré 1A,01/09/2009,"1,668.468745",0.0873,0.0873,9.8371,17.7151
IDkA - Pré 1A,02/09/2009,"1,668.946762",0.0287,0.1160,9.8685,17.6611
IDkA - Pré 1A,03/09/2009,"1,669.010546",0.0038,0.1198,9.8727,17.6136
IDkA - Pré 1A,04/09/2009,"1,669.913469",0.0541,0.1739,9.9322,17.7445
IDkA - Pré 1A,08/09/2009,"1,670.367010",0.0272,0.2012,9.9620,17.6096
IDkA - Pré 1A,09/09/2009,"1,670.960134",0.0355,0.2367,10.0011,17.6226
IDkA - Pré 1A,10/09/2009,"1,672.225632",0.0757,0.3126,10.0844,17.5672
IDkA - Pré 1A,11/09/2009,"1,673.339004",0.0666,0.3794,10.1577,17.5228
IDkA - Pré 1A,14/09/2009,"1,673.783106",0.0265,0.4061,10.1869,17.4693
IDkA - Pré 1A,15/09/2009,"1,673.644176",-0.0083,0.3977,10.1778,17.3544
IDkA - Pré 1A,16/09/2009,"1,672.190391",-0.0869,0.3105,10.0821,17.1898
IDkA - Pré 1A,17/09/2009,"1,672.965387",0.0463,0.3570,10.1331,17.3443
IDkA - Pré 1A,18/09/2009,"1,673.117891",0.0091,0.3662,10.1431,17.6541
IDkA - Pré 1A,21/09/2009,"1,671.165333",-0.1167,0.2490,10.0146,17.1132
IDkA - Pré 1A,22/09/2009,"1,673.522048",0.1410,0.3904,10.1697,17.1897
IDkA - Pré 1A,23/09/2009,"1,672.534069",-0.0590,0.3311,10.1047,17.0524
IDkA - Pré 1A,24/09/2009,"1,672.661206",0.0076,0.3388,10.1131,16.9886
IDkA - Pré 1A,25/09/2009,"1,672.834974",0.0104,0.3492,10.1245,16.8620
IDkA - Pré 1A,28/09/2009,"1,673.963199",0.0674,0.4169,10.1988,16.8349
IDkA - Pré 1A,29/09/2009,"1,674.786679",0.0492,0.4663,10.2530,16.8149
IDkA - Pré 1A,30/09/2009,"1,674.962595",0.0105,0.4768,10.2646,16.6089
IDkA - Pré 1A,01/10/2009,"1,674.158498",-0.0480,-0.0480,10.2116,16.3922
IDkA - Pré 1A,02/10/2009,"1,675.992729",0.1096,0.0615,10.3324,16.5916
IDkA - Pré 1A,05/10/2009,"1,677.027816",0.0618,0.1233,10.4005,16.5422
IDkA - Pré 1A,06/10/2009,"1,676.650642",-0.0225,0.1008,10.3757,16.6673
IDkA - Pré 1A,07/10/2009,"1,676.058516",-0.0353,0.0654,10.3367,16.5967
IDkA - Pré 1A,08/10/2009,"1,675.659476",-0.0238,0.0416,10.3104,16.5090
IDkA - Pré 1A,09/10/2009,"1,675.911714",0.0151,0.0567,10.3270,16.3509
IDkA - Pré 1A,13/10/2009,"1,676.530174",0.0369,0.0936,10.3677,16.1531
IDkA - Pré 1A,14/10/2009,"1,677.926786",0.0833,0.1770,10.4597,16.2435
IDkA - Pré 1A,15/10/2009,"1,677.683035",-0.0145,0.1624,10.4436,16.2004
IDkA - Pré 1A,16/10/2009,"1,678.939132",0.0749,0.2374,10.5263,16.2292
IDkA - Pré 1A,19/10/2009,"1,679.212489",0.0163,0.2537,10.5443,16.1550
IDkA - Pré 1A,20/10/2009,"1,680.357315",0.0682,0.3221,10.6197,16.1205
IDkA - Pré 1A,21/10/2009,"1,682.002437",0.0979,0.4203,10.7280,16.2014
IDkA - Pré 1A,22/10/2009,"1,684.291578",0.1361,0.5570,10.8787,17.5938
IDkA - Pré 1A,23/10/2009,"1,685.814785",0.0904,0.6479,10.9790,17.2288
IDkA - Pré 1A,26/10/2009,"1,685.864291",0.0029,0.6509,10.9822,18.2601
IDkA - Pré 1A,27/10/2009,"1,687.384199",0.0902,0.7416,11.0823,17.9517
IDkA - Pré 1A,28/10/2009,"1,688.275055",0.0528,0.7948,11.1409,17.3589
IDkA - Pré 1A,29/10/2009,"1,688.129633",-0.0086,0.7861,11.1314,16.8353
IDkA - Pré 1A,30/10/2009,"1,687.630621",-0.0296,0.7563,11.0985,16.8727
IDkA - Pré 1A,03/11/2009,"1,689.416798",0.1058,0.1058,11.2161,16.8205
IDkA - Pré 1A,04/11/2009,"1,690.519539",0.0653,0.1712,11.2887,16.5710
IDkA - Pré 1A,05/11/2009,"1,692.060408",0.0911,0.2625,11.3901,16.6874
IDkA - Pré 1A,06/11/2009,"1,692.902910",0.0498,0.3124,11.4456,16.7764
IDkA - Pré 1A,09/11/2009,"1,692.879852",-0.0014,0.3110,11.4441,16.5366
IDkA - Pré 1A,10/11/2009,"1,693.634982",0.0446,0.3558,11.4938,16.5120
IDkA - Pré 1A,11/11/2009,"1,694.267687",0.0374,0.3933,11.5354,16.4805
IDkA - Pré 1A,12/11/2009,"1,693.840678",-0.0252,0.3680,11.5073,16.4255
IDkA - Pré 1A,13/11/2009,"1,694.035533",0.0115,0.3795,11.5201,16.6070
IDkA - Pré 1A,16/11/2009,"1,694.683734",0.0383,0.4179,11.5628,16.3175
IDkA - Pré 1A,17/11/2009,"1,696.369033",0.0994,0.5178,11.6738,16.3570
IDkA - Pré 1A,18/11/2009,"1,697.414702",0.0616,0.5798,11.7426,16.1727
IDkA - Pré 1A,19/11/2009,"1,698.418478",0.0591,0.6392,11.8087,16.1950
IDkA - Pré 1A,20/11/2009,"1,699.103354",0.0403,0.6798,11.8538,16.1781
IDkA - Pré 1A,23/11/2009,"1,699.721139",0.0364,0.7164,11.8944,16.1693
IDkA - Pré 1A,24/11/2009,"1,700.922072",0.0707,0.7876,11.9735,16.0435
IDkA - Pré 1A,25/11/2009,"1,701.034061",0.0066,0.7942,11.9809,15.9837
IDkA - Pré 1A,26/11/2009,"1,700.276205",-0.0446,0.7493,11.9310,15.7318
IDkA - Pré 1A,27/11/2009,"1,700.699083",0.0249,0.7744,11.9588,15.7492
IDkA - Pré 1A,30/11/2009,"1,700.862076",0.0096,0.7840,11.9695,15.5872
IDkA - Pré 1A,01/12/2009,"1,702.143247",0.0753,0.0753,12.0539,15.3211
IDkA - Pré 1A,02/12/2009,"1,701.962279",-0.0106,0.0647,12.0420,14.9575
IDkA - Pré 1A,03/12/2009,"1,701.957887",-0.0003,0.0644,12.0417,14.7377
IDkA - Pré 1A,04/12/2009,"1,701.892437",-0.0038,0.0606,12.0374,14.6474
IDkA - Pré 1A,07/12/2009,"1,703.363714",0.0864,0.1471,12.1342,14.3070
IDkA - Pré 1A,08/12/2009,"1,703.359072",-0.0003,0.1468,12.1339,14.0430
IDkA - Pré 1A,09/12/2009,"1,703.688565",0.0193,0.1662,12.1556,14.0342
IDkA - Pré 1A,10/12/2009,"1,705.639525",0.1145,0.2809,12.2840,13.8906
IDkA - Pré 1A,11/12/2009,"1,706.660268",0.0598,0.3409,12.3512,13.7947
IDkA - Pré 1A,14/12/2009,"1,707.204124",0.0319,0.3729,12.3870,13.7401
IDkA - Pré 1A,15/12/2009,"1,706.868908",-0.0196,0.3532,12.3650,13.6007
IDkA - Pré 1A,16/12/2009,"1,706.577459",-0.0171,0.3360,12.3458,13.5409
IDkA - Pré 1A,17/12/2009,"1,708.240868",0.0975,0.4338,12.4553,13.2792
IDkA - Pré 1A,18/12/2009,"1,709.578818",0.0783,0.5125,12.5434,13.1240
IDkA - Pré 1A,21/12/2009,"1,709.932168",0.0207,0.5333,12.5666,13.1940
IDkA - Pré 1A,22/12/2009,"1,710.744458",0.0475,0.5810,12.6201,13.0647
IDkA - Pré 1A,23/12/2009,"1,710.605975",-0.0081,0.5729,12.6110,12.9943
IDkA - Pré 1A,24/12/2009,"1,711.286419",0.0398,0.6129,12.6558,12.9879
IDkA - Pré 1A,28/12/2009,"1,711.550828",0.0155,0.6284,12.6732,12.9377
IDkA - Pré 1A,29/12/2009,"1,712.109320",0.0326,0.6613,12.7100,12.9425
IDkA - Pré 1A,30/12/2009,"1,712.332508",0.0130,0.6744,12.7247,12.7724
IDkA - Pré 1A,31/12/2009,"1,713.008929",0.0395,0.7142,12.7692,12.7692
IDkA - Pré 1A,04/01/2010,"1,714.382970",0.0802,0.0802,0.0802,12.8157
IDkA - Pré 1A,05/01/2010,"1,715.630800",0.0728,0.1531,0.1531,12.7736
IDkA - Pré 1A,06/01/2010,"1,717.530187",0.1107,0.2639,0.2639,12.7630
IDkA - Pré 1A,07/01/2010,"1,718.458354",0.0540,0.3181,0.3181,12.8400
IDkA - Pré 1A,08/01/2010,"1,719.670580",0.0705,0.3889,0.3889,12.6750
IDkA - Pré 1A,11/01/2010,"1,720.066885",0.0230,0.4120,0.4120,12.3952
IDkA - Pré 1A,12/01/2010,"1,720.449458",0.0222,0.4344,0.4344,12.3586
IDkA - Pré 1A,13/01/2010,"1,722.071825",0.0943,0.5291,0.5291,12.2997
IDkA - Pré 1A,14/01/2010,"1,722.168842",0.0056,0.5347,0.5347,12.3302
IDkA - Pré 1A,15/01/2010,"1,723.675791",0.0875,0.6227,0.6227,12.2287
IDkA - Pré 1A,18/01/2010,"1,724.329935",0.0380,0.6609,0.6609,12.2739
IDkA - Pré 1A,19/01/2010,"1,723.986109",-0.0199,0.6408,0.6408,12.1206
IDkA - Pré 1A,20/01/2010,"1,724.581795",0.0346,0.6756,0.6756,12.0332
IDkA - Pré 1A,21/01/2010,"1,724.444617",-0.0080,0.6676,0.6676,11.8741
IDkA - Pré 1A,22/01/2010,"1,725.045147",0.0348,0.7026,0.7026,11.7606
IDkA - Pré 1A,25/01/2010,"1,725.729174",0.0397,0.7426,0.7426,11.9484
IDkA - Pré 1A,26/01/2010,"1,726.115376",0.0224,0.7651,0.7651,12.0611
IDkA - Pré 1A,27/01/2010,"1,726.626299",0.0296,0.7949,0.7949,11.8904
IDkA - Pré 1A,28/01/2010,"1,728.285734",0.0961,0.8918,0.8918,11.9171
IDkA - Pré 1A,29/01/2010,"1,729.472973",0.0687,0.9611,0.9611,12.0315
IDkA - Pré 1A,01/02/2010,"1,730.322689",0.0491,0.0491,1.0107,11.9577
IDkA - Pré 1A,02/02/2010,"1,730.584554",0.0151,0.0643,1.0260,11.8316
IDkA - Pré 1A,03/02/2010,"1,731.265159",0.0393,0.1036,1.0657,11.7057
IDkA - Pré 1A,04/02/2010,"1,733.323938",0.1189,0.2227,1.1859,11.8551
IDkA - Pré 1A,05/02/2010,"1,734.298223",0.0562,0.2790,1.2428,11.8960
IDkA - Pré 1A,08/02/2010,"1,735.378825",0.0623,0.3415,1.3059,11.8574
IDkA - Pré 1A,09/02/2010,"1,735.540033",0.0093,0.3508,1.3153,11.9433
IDkA - Pré 1A,10/02/2010,"1,735.963692",0.0244,0.3753,1.3400,11.9390
IDkA - Pré 1A,11/02/2010,"1,736.857018",0.0515,0.4270,1.3922,11.9480
IDkA - Pré 1A,12/02/2010,"1,738.084194",0.0707,0.4979,1.4638,12.0346
IDkA - Pré 1A,17/02/2010,"1,738.956215",0.0502,0.5483,1.5147,11.7751
IDkA - Pré 1A,18/02/2010,"1,739.440944",0.0279,0.5764,1.5430,11.7816
IDkA - Pré 1A,19/02/2010,"1,739.895709",0.0261,0.6027,1.5696,11.6495
IDkA - Pré 1A,22/02/2010,"1,739.538361",-0.0205,0.5820,1.5487,11.5949
IDkA - Pré 1A,23/02/2010,"1,739.673389",0.0078,0.5898,1.5566,11.6035
IDkA - Pré 1A,24/02/2010,"1,739.634336",-0.0022,0.5875,1.5543,11.6010
IDkA - Pré 1A,25/02/2010,"1,739.915154",0.0161,0.6038,1.5707,11.4972
IDkA - Pré 1A,26/02/2010,"1,739.588010",-0.0188,0.5849,1.5516,11.2656
IDkA - Pré 1A,01/03/2010,"1,740.719190",0.0650,0.0650,1.6176,11.1807
IDkA - Pré 1A,02/03/2010,"1,741.560100",0.0483,0.1134,1.6667,11.2383
IDkA - Pré 1A,03/03/2010,"1,741.635353",0.0043,0.1177,1.6711,11.2563
IDkA - Pré 1A,04/03/2010,"1,742.222588",0.0337,0.1514,1.7054,11.2456
IDkA - Pré 1A,05/03/2010,"1,744.039769",0.1043,0.2559,1.8115,11.2402
IDkA - Pré 1A,08/03/2010,"1,744.894556",0.0490,0.3050,1.8614,10.9637
IDkA - Pré 1A,09/03/2010,"1,745.446613",0.0316,0.3368,1.8936,10.7347
IDkA - Pré 1A,10/03/2010,"1,745.444354",-0.0001,0.3367,1.8935,10.6362
IDkA - Pré 1A,11/03/2010,"1,745.019249",-0.0244,0.3122,1.8687,10.4575
IDkA - Pré 1A,12/03/2010,"1,745.847290",0.0475,0.3598,1.9170,10.4262
IDkA - Pré 1A,15/03/2010,"1,746.554908",0.0405,0.4005,1.9583,10.5531
IDkA - Pré 1A,16/03/2010,"1,747.032631",0.0274,0.4280,1.9862,10.4917
IDkA - Pré 1A,17/03/2010,"1,748.760026",0.0989,0.5273,2.0870,10.5281
IDkA - Pré 1A,18/03/2010,"1,751.945869",0.1822,0.7104,2.2730,10.5262
IDkA - Pré 1A,19/03/2010,"1,751.913533",-0.0018,0.7085,2.2711,10.3984
IDkA - Pré 1A,22/03/2010,"1,752.726157",0.0464,0.7552,2.3186,10.3747
IDkA - Pré 1A,23/03/2010,"1,753.608617",0.0503,0.8060,2.3701,10.4658
IDkA - Pré 1A,24/03/2010,"1,753.594092",-0.0008,0.8051,2.3692,10.5842
IDkA - Pré 1A,25/03/2010,"1,753.751870",0.0090,0.8142,2.3784,10.5240
IDkA - Pré 1A,26/03/2010,"1,754.158320",0.0232,0.8376,2.4022,10.4375
IDkA - Pré 1A,29/03/2010,"1,755.372119",0.0692,0.9073,2.4730,10.5762
IDkA - Pré 1A,30/03/2010,"1,756.381756",0.0575,0.9654,2.5320,10.5388
IDkA - Pré 1A,31/03/2010,"1,756.698326",0.0180,0.9836,2.5504,10.4693
IDkA - Pré 1A,01/04/2010,"1,757.651590",0.0543,0.0543,2.6061,10.4691
IDkA - Pré 1A,05/04/2010,"1,758.597004",0.0538,0.1081,2.6613,10.6059
IDkA - Pré 1A,06/04/2010,"1,758.923036",0.0185,0.1266,2.6803,10.5027
IDkA - Pré 1A,07/04/2010,"1,759.177004",0.0144,0.1411,2.6951,10.4752
IDkA - Pré 1A,08/04/2010,"1,759.638750",0.0262,0.1674,2.7221,10.4417
IDkA - Pré 1A,09/04/2010,"1,759.273289",-0.0208,0.1466,2.7008,10.3371
IDkA - Pré 1A,12/04/2010,"1,760.243534",0.0552,0.2018,2.7574,10.3980
IDkA - Pré 1A,13/04/2010,"1,760.154243",-0.0051,0.1967,2.7522,10.3811
IDkA - Pré 1A,14/04/2010,"1,759.573966",-0.0330,0.1637,2.7183,10.2311
IDkA - Pré 1A,15/04/2010,"1,759.354928",-0.0124,0.1512,2.7055,10.0898
IDkA - Pré 1A,16/04/2010,"1,760.312584",0.0544,0.2057,2.7614,10.2049
IDkA - Pré 1A,19/04/2010,"1,760.486879",0.0099,0.2157,2.7716,10.3595
IDkA - Pré 1A,20/04/2010,"1,761.384268",0.0510,0.2667,2.8240,10.4241
IDkA - Pré 1A,22/04/2010,"1,762.315092",0.0528,0.3197,2.8783,10.3228
IDkA - Pré 1A,23/04/2010,"1,762.495187",0.0102,0.3300,2.8888,10.2810
IDkA - Pré 1A,26/04/2010,"1,761.342331",-0.0654,0.2644,2.8215,10.2702
IDkA - Pré 1A,27/04/2010,"1,762.034451",0.0393,0.3038,2.8620,10.2526
IDkA - Pré 1A,28/04/2010,"1,761.960811",-0.0042,0.2996,2.8577,10.0887
IDkA - Pré 1A,29/04/2010,"1,761.955822",-0.0003,0.2993,2.8574,10.0361
IDkA - Pré 1A,30/04/2010,"1,760.443552",-0.0858,0.2132,2.7691,9.8623
IDkA - Pré 1A,03/05/2010,"1,759.388366",-0.0599,-0.0599,2.7075,9.7964
IDkA - Pré 1A,04/05/2010,"1,759.760152",0.0211,-0.0388,2.7292,9.8033
IDkA - Pré 1A,05/05/2010,"1,761.592256",0.1041,0.0653,2.8361,9.8535
IDkA - Pré 1A,06/05/2010,"1,763.762596",0.1232,0.1885,2.9628,9.9174
IDkA - Pré 1A,07/05/2010,"1,765.065529",0.0739,0.2625,3.0389,9.8060
IDkA - Pré 1A,10/05/2010,"1,765.091238",0.0015,0.2640,3.0404,9.6743
IDkA - Pré 1A,11/05/2010,"1,765.622390",0.0301,0.2942,3.0714,9.5636
IDkA - Pré 1A,12/05/2010,"1,766.874422",0.0709,0.3653,3.1445,9.5654
IDkA - Pré 1A,13/05/2010,"1,767.714666",0.0476,0.4130,3.1935,9.5195
IDkA - Pré 1A,14/05/2010,"1,768.670494",0.0541,0.4673,3.2493,9.4793
IDkA - Pré 1A,17/05/2010,"1,769.888372",0.0689,0.5365,3.3204,9.5326
IDkA - Pré 1A,18/05/2010,"1,771.333221",0.0816,0.6186,3.4048,9.5243
IDkA - Pré 1A,19/05/2010,"1,773.044452",0.0966,0.7158,3.5047,9.5899
IDkA - Pré 1A,20/05/2010,"1,774.154289",0.0626,0.7788,3.5695,9.5812
IDkA - Pré 1A,21/05/2010,"1,775.999229",0.1040,0.8836,3.6772,9.7694
IDkA - Pré 1A,24/05/2010,"1,776.593878",0.0335,0.9174,3.7119,9.7773
IDkA - Pré 1A,25/05/2010,"1,778.469088",0.1056,1.0239,3.8214,9.7868
IDkA - Pré 1A,26/05/2010,"1,778.629477",0.0090,1.0330,3.8307,9.6989
IDkA - Pré 1A,27/05/2010,"1,777.858386",-0.0434,0.9892,3.7857,9.6509
IDkA - Pré 1A,28/05/2010,"1,778.883607",0.0577,1.0475,3.8456,9.6780
IDkA - Pré 1A,31/05/2010,"1,780.364602",0.0833,1.1316,3.9320,9.6782
IDkA - Pré 1A,01/06/2010,"1,781.618748",0.0704,0.0704,4.0052,9.6127
IDkA - Pré 1A,02/06/2010,"1,782.612866",0.0558,0.1263,4.0633,9.6306
IDkA - Pré 1A,04/06/2010,"1,784.628134",0.1131,0.2395,4.1809,9.6472
IDkA - Pré 1A,07/06/2010,"1,785.202588",0.0322,0.2717,4.2144,9.7753
IDkA - Pré 1A,08/06/2010,"1,785.033913",-0.0094,0.2623,4.2046,9.8169
IDkA - Pré 1A,09/06/2010,"1,785.146872",0.0063,0.2686,4.2112,10.0799
IDkA - Pré 1A,10/06/2010,"1,784.810954",-0.0188,0.2497,4.1916,10.0100
IDkA - Pré 1A,11/06/2010,"1,784.451925",-0.0201,0.2296,4.1706,9.9879
IDkA - Pré 1A,14/06/2010,"1,784.680179",0.0128,0.2424,4.1839,9.6544
IDkA - Pré 1A,15/06/2010,"1,783.710533",-0.0543,0.1879,4.1273,9.5068
IDkA - Pré 1A,16/06/2010,"1,785.723434",0.1128,0.3010,4.2448,9.5078
IDkA - Pré 1A,17/06/2010,"1,785.509390",-0.0120,0.2890,4.2323,9.4132
IDkA - Pré 1A,18/06/2010,"1,785.994310",0.0272,0.3162,4.2607,9.4980
IDkA - Pré 1A,21/06/2010,"1,787.356848",0.0763,0.3927,4.3402,9.5630
IDkA - Pré 1A,22/06/2010,"1,789.127847",0.0991,0.4922,4.4436,9.6204
IDkA - Pré 1A,23/06/2010,"1,789.440542",0.0175,0.5098,4.4618,9.5170
IDkA - Pré 1A,24/06/2010,"1,790.753041",0.0733,0.5835,4.5385,9.5303
IDkA - Pré 1A,25/06/2010,"1,791.461767",0.0396,0.6233,4.5798,9.5471
IDkA - Pré 1A,28/06/2010,"1,792.490452",0.0574,0.6811,4.6399,9.5025
IDkA - Pré 1A,29/06/2010,"1,793.550959",0.0592,0.7407,4.7018,9.6123
IDkA - Pré 1A,30/06/2010,"1,793.665672",0.0064,0.7471,4.7085,9.5659
IDkA - Pré 1A,01/07/2010,"1,795.977420",0.1289,0.1289,4.8434,9.6547
IDkA - Pré 1A,02/07/2010,"1,797.077955",0.0613,0.1902,4.9077,9.6308
IDkA - Pré 1A,05/07/2010,"1,798.166947",0.0606,0.2510,4.9713,9.6280
IDkA - Pré 1A,06/07/2010,"1,798.510351",0.0191,0.2701,4.9913,9.5666
IDkA - Pré 1A,07/07/2010,"1,800.310054",0.1001,0.3704,5.0964,9.5707
IDkA - Pré 1A,08/07/2010,"1,800.610176",0.0167,0.3872,5.1139,9.5232
IDkA - Pré 1A,09/07/2010,"1,801.418070",0.0449,0.4322,5.1610,9.5341
IDkA - Pré 1A,12/07/2010,"1,802.856106",0.0798,0.5124,5.2450,9.5546
IDkA - Pré 1A,13/07/2010,"1,804.904595",0.1136,0.6266,5.3646,9.7283
IDkA - Pré 1A,14/07/2010,"1,805.733050",0.0459,0.6728,5.4129,9.6653
IDkA - Pré 1A,15/07/2010,"1,808.195554",0.1364,0.8101,5.5567,9.7892
