Índice,Data de Referência,Número Índice,Variação Diária (%),Variação no Mês (%),Variação no Ano (%),Variação 12 Meses (%)
IDkA - Pré 3A,20/12/2010,"2,044.016281",0.0071,0.4188,12.5881,13.4982
IDkA - Pré 3A,21/12/2010,"2,043.574668",-0.0216,0.3971,12.5637,13.1500
IDkA - Pré 3A,22/12/2010,"2,051.640998",0.3947,0.7934,13.0081,13.1972
IDkA - Pré 3A,23/12/2010,"2,049.330631",-0.1126,0.6799,12.8808,13.0891
IDkA - Pré 3A,24/12/2010,"2,050.298659",0.0472,0.7274,12.9341,13.0871
IDkA - Pré 3A,27/12/2010,"2,049.524061",-0.0378,0.6894,12.8915,13.0444
IDkA - Pré 3A,28/12/2010,"2,053.190315",0.1789,0.8695,13.0934,13.3502
IDkA - Pré 3A,29/12/2010,"2,057.535563",0.2116,1.0830,13.3327,13.4480
IDkA - Pré 3A,30/12/2010,"2,061.925880",0.2134,1.2986,13.5746,13.6379
IDkA - Pré 3A,31/12/2010,"2,062.861853",0.0454,1.3446,13.6261,13.6261
IDkA - Pré 3A,03/01/2011,"2,069.089044",0.3019,0.3019,0.3019,13.9691
IDkA - Pré 3A,04/01/2011,"2,067.844349",-0.0602,0.2415,0.2415,13.5684
IDkA - Pré 3A,05/01/2011,"2,065.142999",-0.1306,0.1106,0.1106,13.3950
IDkA - Pré 3A,06/01/2011,"2,064.549135",-0.0288,0.0818,0.0818,13.2733
IDkA - Pré 3A,07/01/2011,"2,057.366068",-0.3479,-0.2664,-0.2664,12.8863
IDkA - Pré 3A,10/01/2011,"2,052.156215",-0.2532,-0.5190,-0.5190,12.5047
IDkA - Pré 3A,11/01/2011,"2,056.440817",0.2088,-0.3113,-0.3113,12.7629
IDkA - Pré 3A,12/01/2011,"2,053.938039",-0.1217,-0.4326,-0.4326,12.6105
IDkA - Pré 3A,13/01/2011,"2,054.514718",0.0281,-0.4046,-0.4046,12.5552
IDkA - Pré 3A,14/01/2011,"2,048.837173",-0.2763,-0.6799,-0.6799,12.3808
IDkA - Pré 3A,17/01/2011,"2,044.646062",-0.2046,-0.8830,-0.8830,11.8608
IDkA - Pré 3A,18/01/2011,"2,047.019844",0.1161,-0.7680,-0.7680,11.8567
IDkA - Pré 3A,19/01/2011,"2,049.694410",0.1307,-0.6383,-0.6383,11.9852
IDkA - Pré 3A,20/01/2011,"2,049.955527",0.0127,-0.6257,-0.6257,11.9558
IDkA - Pré 3A,21/01/2011,"2,050.392015",0.0213,-0.6045,-0.6045,12.1825
IDkA - Pré 3A,24/01/2011,"2,047.454721",-0.1433,-0.7469,-0.7469,11.9337
IDkA - Pré 3A,25/01/2011,"2,048.364632",0.0444,-0.7028,-0.7028,11.9291
IDkA - Pré 3A,26/01/2011,"2,043.512238",-0.2369,-0.9380,-0.9380,11.3534
IDkA - Pré 3A,27/01/2011,"2,042.433642",-0.0528,-0.9903,-0.9903,11.1352
IDkA - Pré 3A,28/01/2011,"2,043.866803",0.0702,-0.9208,-0.9208,11.2399
IDkA - Pré 3A,31/01/2011,"2,040.166104",-0.1811,-1.1002,-1.1002,10.7897
IDkA - Pré 3A,01/02/2011,"2,044.023630",0.1891,0.1891,-0.9132,10.6512
IDkA - Pré 3A,02/02/2011,"2,051.497339",0.3656,0.5554,-0.5509,10.7418
IDkA - Pré 3A,03/02/2011,"2,048.626023",-0.1400,0.4147,-0.6901,10.5076
IDkA - Pré 3A,04/02/2011,"2,043.132837",-0.2681,0.1454,-0.9564,9.9535
IDkA - Pré 3A,07/02/2011,"2,045.326318",0.1074,0.2529,-0.8501,9.9583
IDkA - Pré 3A,08/02/2011,"2,058.316094",0.6351,0.8896,-0.2204,10.2476
IDkA - Pré 3A,09/02/2011,"2,060.538284",0.1080,0.9986,-0.1126,10.2418
IDkA - Pré 3A,10/02/2011,"2,055.337758",-0.2524,0.7436,-0.3647,10.0194
IDkA - Pré 3A,11/02/2011,"2,054.425671",-0.0444,0.6989,-0.4090,10.2419
IDkA - Pré 3A,14/02/2011,"2,050.166424",-0.2073,0.4902,-0.6154,9.9542
IDkA - Pré 3A,15/02/2011,"2,055.170530",0.2441,0.7355,-0.3728,10.2226
IDkA - Pré 3A,16/02/2011,"2,063.599416",0.4101,1.1486,0.0358,10.6747
IDkA - Pré 3A,17/02/2011,"2,068.568107",0.2408,1.3921,0.2766,10.8416
IDkA - Pré 3A,18/02/2011,"2,070.126370",0.0753,1.4685,0.3522,10.7386
IDkA - Pré 3A,21/02/2011,"2,067.545113",-0.1247,1.3420,0.2270,10.4652
IDkA - Pré 3A,22/02/2011,"2,071.707713",0.2013,1.5460,0.4288,10.6885
IDkA - Pré 3A,23/02/2011,"2,070.763393",-0.0456,1.4997,0.3830,10.5091
IDkA - Pré 3A,24/02/2011,"2,072.127219",0.0659,1.5666,0.4492,10.8179
IDkA - Pré 3A,25/02/2011,"2,073.948695",0.0879,1.6559,0.5374,10.8397
IDkA - Pré 3A,28/02/2011,"2,075.919673",0.0950,1.7525,0.6330,11.1738
IDkA - Pré 3A,01/03/2011,"2,079.068013",0.1517,0.1517,0.7856,11.0260
IDkA - Pré 3A,02/03/2011,"2,076.631486",-0.1172,0.0343,0.6675,10.7120
IDkA - Pré 3A,03/03/2011,"2,070.875803",-0.2772,-0.2430,0.3885,10.4504
IDkA - Pré 3A,04/03/2011,"2,071.774019",0.0434,-0.1997,0.4320,10.3947
IDkA - Pré 3A,09/03/2011,"2,072.650735",0.0423,-0.1575,0.4745,10.0206
IDkA - Pré 3A,10/03/2011,"2,077.472641",0.2326,0.0748,0.7083,10.2549
IDkA - Pré 3A,11/03/2011,"2,078.528878",0.0508,0.1257,0.7595,10.4643
IDkA - Pré 3A,14/03/2011,"2,081.602408",0.1479,0.2737,0.9085,10.5388
IDkA - Pré 3A,15/03/2011,"2,076.904119",-0.2257,0.0474,0.6807,10.1649
IDkA - Pré 3A,16/03/2011,"2,077.755162",0.0410,0.0884,0.7220,10.1347
IDkA - Pré 3A,17/03/2011,"2,073.232467",-0.2177,-0.1294,0.5027,9.9595
IDkA - Pré 3A,18/03/2011,"2,076.511111",0.1581,0.0285,0.6617,10.0752
IDkA - Pré 3A,21/03/2011,"2,073.607913",-0.1398,-0.1114,0.5209,10.2035
IDkA - Pré 3A,22/03/2011,"2,074.395940",0.0380,-0.0734,0.5591,10.4289
IDkA - Pré 3A,23/03/2011,"2,079.006450",0.2223,0.1487,0.7826,10.4578
IDkA - Pré 3A,24/03/2011,"2,078.507280",-0.0240,0.1246,0.7584,10.4169
IDkA - Pré 3A,25/03/2011,"2,080.419672",0.0920,0.2168,0.8511,10.3032
IDkA - Pré 3A,28/03/2011,"2,081.648066",0.0590,0.2759,0.9107,10.3427
IDkA - Pré 3A,29/03/2011,"2,077.175595",-0.2149,0.0605,0.6939,9.9147
IDkA - Pré 3A,30/03/2011,"2,079.053336",0.0904,0.1510,0.7849,9.8745
IDkA - Pré 3A,31/03/2011,"2,080.281098",0.0591,0.2101,0.8444,10.0632
IDkA - Pré 3A,01/04/2011,"2,087.101900",0.3279,0.3279,1.1751,10.4000
IDkA - Pré 3A,04/04/2011,"2,089.490410",0.1144,0.4427,1.2909,10.5263
IDkA - Pré 3A,05/04/2011,"2,087.921547",-0.0751,0.3673,1.2148,10.1859
IDkA - Pré 3A,06/04/2011,"2,089.270259",0.0646,0.4321,1.2802,10.2353
IDkA - Pré 3A,07/04/2011,"2,089.954161",0.0327,0.4650,1.3133,10.3747
IDkA - Pré 3A,08/04/2011,"2,090.222988",0.0129,0.4779,1.3264,10.4837
IDkA - Pré 3A,11/04/2011,"2,090.182567",-0.0019,0.4760,1.3244,10.6922
IDkA - Pré 3A,12/04/2011,"2,095.199355",0.2400,0.7171,1.5676,10.7761
IDkA - Pré 3A,13/04/2011,"2,097.835410",0.1258,0.8438,1.6954,11.0988
IDkA - Pré 3A,14/04/2011,"2,099.832011",0.0952,0.9398,1.7922,11.4243
IDkA - Pré 3A,15/04/2011,"2,103.548711",0.1770,1.1185,1.9724,12.0106
IDkA - Pré 3A,18/04/2011,"2,102.942921",-0.0288,1.0894,1.9430,11.8789
IDkA - Pré 3A,19/04/2011,"2,104.522868",0.0751,1.1653,2.0196,12.0874
IDkA - Pré 3A,20/04/2011,"2,103.287594",-0.0587,1.1059,1.9597,12.3984
IDkA - Pré 3A,25/04/2011,"2,097.957867",-0.2534,0.8497,1.7013,11.7271
IDkA - Pré 3A,26/04/2011,"2,104.076208",0.2916,1.1438,1.9979,12.1599
IDkA - Pré 3A,27/04/2011,"2,107.796482",0.1768,1.3227,2.1783,12.2066
IDkA - Pré 3A,28/04/2011,"2,111.666701",0.1836,1.5087,2.3659,12.3139
IDkA - Pré 3A,29/04/2011,"2,114.496429",0.1340,1.6447,2.5031,12.0057
IDkA - Pré 3A,02/05/2011,"2,117.367431",0.1358,0.1358,2.6422,12.3515
IDkA - Pré 3A,03/05/2011,"2,117.087639",-0.0132,0.1225,2.6287,12.5942
IDkA - Pré 3A,04/05/2011,"2,115.449789",-0.0774,0.0451,2.5493,12.9687
IDkA - Pré 3A,05/05/2011,"2,120.452610",0.2365,0.2817,2.7918,13.3319
IDkA - Pré 3A,06/05/2011,"2,126.340675",0.2777,0.5601,3.0772,13.7617
IDkA - Pré 3A,09/05/2011,"2,130.042161",0.1741,0.7352,3.2567,13.7822
IDkA - Pré 3A,10/05/2011,"2,129.086340",-0.0449,0.6900,3.2103,13.3251
IDkA - Pré 3A,11/05/2011,"2,132.519569",0.1613,0.8524,3.3768,13.1328
IDkA - Pré 3A,12/05/2011,"2,133.553070",0.0485,0.9012,3.4269,12.9151
IDkA - Pré 3A,13/05/2011,"2,133.474283",-0.0037,0.8975,3.4230,12.8508
IDkA - Pré 3A,16/05/2011,"2,136.145771",0.1252,1.0239,3.5525,13.1399
IDkA - Pré 3A,17/05/2011,"2,139.764060",0.1694,1.1950,3.7279,13.1197
IDkA - Pré 3A,18/05/2011,"2,139.828322",0.0030,1.1980,3.7311,12.9459
IDkA - Pré 3A,19/05/2011,"2,139.057079",-0.0360,1.1615,3.6937,12.7834
IDkA - Pré 3A,20/05/2011,"2,137.833976",-0.0572,1.1037,3.6344,12.4382
IDkA - Pré 3A,23/05/2011,"2,138.388778",0.0260,1.1299,3.6613,12.0803
IDkA - Pré 3A,24/05/2011,"2,134.536132",-0.1802,0.9477,3.4745,11.7229
IDkA - Pré 3A,25/05/2011,"2,137.374366",0.1330,1.0820,3.6121,11.6867
IDkA - Pré 3A,26/05/2011,"2,140.629977",0.1523,1.2359,3.7699,11.8726
IDkA - Pré 3A,27/05/2011,"2,144.726966",0.1914,1.4297,3.9685,12.2150
IDkA - Pré 3A,30/05/2011,"2,146.411427",0.0785,1.5093,4.0502,12.1193
IDkA - Pré 3A,31/05/2011,"2,149.417433",0.1400,1.6515,4.1959,12.0180
IDkA - Pré 3A,01/06/2011,"2,150.043278",0.0291,0.0291,4.2262,11.7904
IDkA - Pré 3A,02/06/2011,"2,150.812931",0.0358,0.0649,4.2635,11.7414
IDkA - Pré 3A,03/06/2011,"2,151.107973",0.0137,0.0787,4.2778,11.7567
IDkA - Pré 3A,06/06/2011,"2,150.528434",-0.0269,0.0517,4.2498,11.3320
IDkA - Pré 3A,07/06/2011,"2,154.664866",0.1923,0.2441,4.4503,11.3858
IDkA - Pré 3A,08/06/2011,"2,159.565685",0.2275,0.4721,4.6878,11.7736
IDkA - Pré 3A,09/06/2011,"2,160.683621",0.0518,0.5242,4.7420,11.8970
IDkA - Pré 3A,10/06/2011,"2,163.149924",0.1141,0.6389,4.8616,12.2796
IDkA - Pré 3A,13/06/2011,"2,164.325288",0.0543,0.6936,4.9186,12.6111
IDkA - Pré 3A,14/06/2011,"2,163.039377",-0.0594,0.6338,4.8562,12.6195
IDkA - Pré 3A,15/06/2011,"2,165.641743",0.1203,0.7548,4.9824,13.0013
IDkA - Pré 3A,16/06/2011,"2,164.817344",-0.0381,0.7165,4.9424,12.4030
IDkA - Pré 3A,17/06/2011,"2,165.183474",0.0169,0.7335,4.9602,12.3100
IDkA - Pré 3A,20/06/2011,"2,165.590932",0.0188,0.7525,4.9799,12.0310
IDkA - Pré 3A,21/06/2011,"2,162.220718",-0.1556,0.5957,4.8166,11.6091
IDkA - Pré 3A,22/06/2011,"2,163.676448",0.0673,0.6634,4.8871,11.7110
IDkA - Pré 3A,24/06/2011,"2,166.977441",0.1526,0.8170,5.0471,11.6640
IDkA - Pré 3A,27/06/2011,"2,167.809579",0.0384,0.8557,5.0875,11.6834
IDkA - Pré 3A,28/06/2011,"2,165.458933",-0.1084,0.7463,4.9735,11.3271
IDkA - Pré 3A,29/06/2011,"2,164.682327",-0.0359,0.7102,4.9359,11.1984
IDkA - Pré 3A,30/06/2011,"2,161.114832",-0.1648,0.5442,4.7629,11.2376
IDkA - Pré 3A,01/07/2011,"2,165.242461",0.1910,0.1910,4.9630,10.9962
IDkA - Pré 3A,04/07/2011,"2,167.754318",0.1160,0.3072,5.0848,10.9843
IDkA - Pré 3A,05/07/2011,"2,165.948553",-0.0833,0.2237,4.9973,10.7661
IDkA - Pré 3A,06/07/2011,"2,169.535590",0.1656,0.3896,5.1712,11.0099
IDkA - Pré 3A,07/07/2011,"2,167.175587",-0.1088,0.2804,5.0567,10.7436
IDkA - Pré 3A,08/07/2011,"2,167.437799",0.0121,0.2926,5.0695,10.9241
IDkA - Pré 3A,11/07/2011,"2,169.453465",0.0930,0.3858,5.1672,10.9793
IDkA - Pré 3A,12/07/2011,"2,169.058224",-0.0182,0.3676,5.1480,10.7754
IDkA - Pré 3A,13/07/2011,"2,169.812429",0.0348,0.4025,5.1846,10.5275
IDkA - Pré 3A,14/07/2011,"2,169.408166",-0.0186,0.3838,5.1650,10.6973
IDkA - Pré 3A,15/07/2011,"2,167.692936",-0.0791,0.3044,5.0818,10.5014
IDkA - Pré 3A,18/07/2011,"2,169.299565",0.0741,0.3787,5.1597,10.3514
IDkA - Pré 3A,19/07/2011,"2,170.595278",0.0597,0.4387,5.2225,10.6566
IDkA - Pré 3A,20/07/2011,"2,170.599527",0.0002,0.4389,5.2227,10.3577
IDkA - Pré 3A,21/07/2011,"2,168.203395",-0.1104,0.3280,5.1066,9.7921
IDkA - Pré 3A,22/07/2011,"2,170.079875",0.0865,0.4148,5.1975,10.0939
IDkA - Pré 3A,25/07/2011,"2,168.126320",-0.0900,0.3244,5.1028,10.1847
IDkA - Pré 3A,26/07/2011,"2,171.716729",0.1656,0.4906,5.2769,10.1473
IDkA - Pré 3A,27/07/2011,"2,170.983560",-0.0338,0.4566,5.2413,9.9575
IDkA - Pré 3A,28/07/2011,"2,165.951915",-0.2318,0.2238,4.9974,9.8165
IDkA - Pré 3A,29/07/2011,"2,169.342275",0.1565,0.3807,5.1618,9.9937
IDkA - Pré 3A,01/08/2011,"2,177.233029",0.3637,0.3637,5.5443,10.0302
IDkA - Pré 3A,02/08/2011,"2,187.283646",0.4616,0.8270,6.0315,10.3725
IDkA - Pré 3A,03/08/2011,"2,188.511906",0.0562,0.8837,6.0911,10.5866
IDkA - Pré 3A,04/08/2011,"2,195.462676",0.3176,1.2041,6.4280,11.1574
IDkA - Pré 3A,05/08/2011,"2,203.049147",0.3456,1.5538,6.7958,11.2098
IDkA - Pré 3A,08/08/2011,"2,220.587343",0.7961,2.3622,7.6460,12.1020
IDkA - Pré 3A,09/08/2011,"2,225.967116",0.2423,2.6102,7.9067,12.1037
IDkA - Pré 3A,10/08/2011,"2,225.323257",-0.0289,2.5806,7.8755,11.9651
IDkA - Pré 3A,11/08/2011,"2,218.188016",-0.3206,2.2516,7.5296,11.3854
IDkA - Pré 3A,12/08/2011,"2,230.962282",0.5759,2.8405,8.1489,12.0127
IDkA - Pré 3A,15/08/2011,"2,233.912128",0.1322,2.9765,8.2919,11.9007
IDkA - Pré 3A,16/08/2011,"2,238.857407",0.2214,3.2044,8.5316,11.5030
IDkA - Pré 3A,17/08/2011,"2,249.617399",0.4806,3.7004,9.0532,11.9502
IDkA - Pré 3A,18/08/2011,"2,262.718568",0.5824,4.3044,9.6883,12.1456
IDkA - Pré 3A,19/08/2011,"2,265.018601",0.1016,4.4104,9.7998,12.1544
IDkA - Pré 3A,22/08/2011,"2,263.779823",-0.0547,4.3533,9.7398,12.0648
IDkA - Pré 3A,23/08/2011,"2,261.841429",-0.0856,4.2639,9.6458,11.6440
IDkA - Pré 3A,24/08/2011,"2,259.479680",-0.1044,4.1551,9.5313,11.2318
IDkA - Pré 3A,25/08/2011,"2,261.105451",0.0720,4.2300,9.6101,11.4987
IDkA - Pré 3A,26/08/2011,"2,274.942139",0.6119,4.8678,10.2809,12.6553
IDkA - Pré 3A,29/08/2011,"2,288.587468",0.5998,5.4968,10.9424,13.4844
IDkA - Pré 3A,30/08/2011,"2,282.746330",-0.2552,5.2276,10.6592,13.2138
IDkA - Pré 3A,31/08/2011,"2,282.204066",-0.0238,5.2026,10.6329,12.9629
IDkA - Pré 3A,01/09/2011,"2,305.462815",1.0191,1.0191,11.7604,14.3655
IDkA - Pré 3A,02/09/2011,"2,290.789538",-0.6365,0.3762,11.0491,13.5989
IDkA - Pré 3A,05/09/2011,"2,298.173231",0.3223,0.6997,11.4070,14.0085
IDkA - Pré 3A,06/09/2011,"2,303.261395",0.2214,0.9227,11.6537,14.1144
IDkA - Pré 3A,08/09/2011,"2,295.205719",-0.3498,0.5697,11.2632,13.6832
IDkA - Pré 3A,09/09/2011,"2,303.552427",0.3637,0.9354,11.6678,14.0143
IDkA - Pré 3A,12/09/2011,"2,305.516844",0.0853,1.0215,11.7630,14.2615
IDkA - Pré 3A,13/09/2011,"2,299.434942",-0.2638,0.7550,11.4682,14.0756
IDkA - Pré 3A,14/09/2011,"2,292.553308",-0.2993,0.4535,11.1346,13.5236
IDkA - Pré 3A,15/09/2011,"2,295.290207",0.1194,0.5734,11.2673,13.8038
IDkA - Pré 3A,16/09/2011,"2,297.496991",0.0961,0.6701,11.3743,14.2229
IDkA - Pré 3A,19/09/2011,"2,293.695094",-0.1655,0.5035,11.1900,13.9562
IDkA - Pré 3A,20/09/2011,"2,290.124559",-0.1557,0.3471,11.0169,14.0123
IDkA - Pré 3A,21/09/2011,"2,280.405016",-0.4244,-0.0788,10.5457,13.3155
IDkA - Pré 3A,22/09/2011,"2,275.171742",-0.2295,-0.3081,10.2920,13.2085
IDkA - Pré 3A,23/09/2011,"2,298.315407",1.0172,0.7060,11.4139,14.0314
IDkA - Pré 3A,26/09/2011,"2,318.497058",0.8781,1.5903,12.3923,14.6974
IDkA - Pré 3A,27/09/2011,"2,308.115376",-0.4478,1.1354,11.8890,14.4495
IDkA - Pré 3A,28/09/2011,"2,313.074047",0.2148,1.3526,12.1294,14.9174
IDkA - Pré 3A,29/09/2011,"2,312.522233",-0.0239,1.3285,12.1026,14.5720
IDkA - Pré 3A,30/09/2011,"2,319.756047",0.3128,1.6454,12.4533,15.0141
IDkA - Pré 3A,03/10/2011,"2,333.347077",0.5859,0.5859,13.1121,15.4194
IDkA - Pré 3A,04/10/2011,"2,328.770920",-0.1961,0.3886,12.8903,15.0151
IDkA - Pré 3A,05/10/2011,"2,334.770301",0.2576,0.6472,13.1811,15.3602
IDkA - Pré 3A,06/10/2011,"2,328.333642",-0.2757,0.3698,12.8691,14.9355
IDkA - Pré 3A,07/10/2011,"2,326.628945",-0.0732,0.2963,12.7865,14.7011
IDkA - Pré 3A,10/10/2011,"2,324.210037",-0.1040,0.1920,12.6692,14.6249
IDkA - Pré 3A,11/10/2011,"2,331.641979",0.3198,0.5124,13.0295,14.9316
IDkA - Pré 3A,13/10/2011,"2,329.269028",-0.1018,0.4101,12.9144,14.5371
IDkA - Pré 3A,14/10/2011,"2,321.985203",-0.3127,0.0961,12.5614,13.6459
IDkA - Pré 3A,17/10/2011,"2,320.935471",-0.0452,0.0508,12.5105,13.2832
IDkA - Pré 3A,18/10/2011,"2,330.788485",0.4245,0.4756,12.9881,13.9629
IDkA - Pré 3A,19/10/2011,"2,337.314242",0.2800,0.7569,13.3044,14.9189
IDkA - Pré 3A,20/10/2011,"2,331.621579",-0.2436,0.5115,13.0285,14.3487
IDkA - Pré 3A,21/10/2011,"2,335.914067",0.1841,0.6965,13.2366,14.9574
IDkA - Pré 3A,24/10/2011,"2,338.685377",0.1186,0.8160,13.3709,15.2816
IDkA - Pré 3A,25/10/2011,"2,338.852647",0.0072,0.8232,13.3790,15.4036
IDkA - Pré 3A,26/10/2011,"2,347.406150",0.3657,1.1919,13.7937,15.4155
IDkA - Pré 3A,27/10/2011,"2,337.932424",-0.4036,0.7835,13.3344,15.1031
IDkA - Pré 3A,28/10/2011,"2,343.498737",0.2381,1.0235,13.6043,15.1709
IDkA - Pré 3A,31/10/2011,"2,347.707009",0.1796,1.2049,13.8083,14.8579
IDkA - Pré 3A,01/11/2011,"2,349.282024",0.0671,0.0671,13.8846,14.6421
IDkA - Pré 3A,03/11/2011,"2,351.783546",0.1065,0.1736,14.0059,14.7187
IDkA - Pré 3A,04/11/2011,"2,357.796407",0.2557,0.4298,14.2973,15.2198
IDkA - Pré 3A,07/11/2011,"2,365.725738",0.3363,0.7675,14.6817,15.9895
IDkA - Pré 3A,08/11/2011,"2,370.785904",0.2139,0.9830,14.9270,16.4867
IDkA - Pré 3A,09/11/2011,"2,378.703675",0.3340,1.3203,15.3109,16.8489
IDkA - Pré 3A,10/11/2011,"2,373.407342",-0.2227,1.0947,15.0541,16.3606
IDkA - Pré 3A,11/11/2011,"2,377.065271",0.1541,1.2505,15.2314,16.6296
IDkA - Pré 3A,14/11/2011,"2,375.997329",-0.0449,1.2050,15.1797,16.4231
IDkA - Pré 3A,16/11/2011,"2,379.961376",0.1668,1.3739,15.3718,17.3325
IDkA - Pré 3A,17/11/2011,"2,385.097632",0.2158,1.5926,15.6208,17.4199
IDkA - Pré 3A,18/11/2011,"2,388.210214",0.1305,1.7252,15.7717,17.7073
IDkA - Pré 3A,21/11/2011,"2,384.214051",-0.1673,1.5550,15.5780,17.4548
IDkA - Pré 3A,22/11/2011,"2,382.095708",-0.0888,1.4648,15.4753,18.0720
IDkA - Pré 3A,23/11/2011,"2,386.140121",0.1698,1.6370,15.6713,17.9757
IDkA - Pré 3A,24/11/2011,"2,392.202068",0.2540,1.8953,15.9652,17.8283
IDkA - Pré 3A,25/11/2011,"2,397.145971",0.2067,2.1058,16.2049,17.6937
IDkA - Pré 3A,28/11/2011,"2,404.514391",0.3074,2.4197,16.5621,18.1013
IDkA - Pré 3A,29/11/2011,"2,404.729691",0.0090,2.4289,16.5725,18.4599
IDkA - Pré 3A,30/11/2011,"2,413.284542",0.3558,2.7933,16.9872,18.5602
IDkA - Pré 3A,01/12/2011,"2,407.305755",-0.2477,-0.2477,16.6974,18.0684
IDkA - Pré 3A,02/12/2011,"2,403.863830",-0.1430,-0.3904,16.5305,17.9440
IDkA - Pré 3A,05/12/2011,"2,398.453897",-0.2251,-0.6145,16.2683,17.6847
IDkA - Pré 3A,06/12/2011,"2,400.776774",0.0968,-0.5183,16.3809,17.6751
IDkA - Pré 3A,07/12/2011,"2,407.022697",0.2602,-0.2595,16.6837,17.9069
IDkA - Pré 3A,08/12/2011,"2,403.505178",-0.1461,-0.4052,16.5131,17.9126
IDkA - Pré 3A,09/12/2011,"2,403.531994",0.0011,-0.4041,16.5144,18.0625
IDkA - Pré 3A,12/12/2011,"2,407.586165",0.1687,-0.2361,16.7110,17.8925
IDkA - Pré 3A,13/12/2011,"2,405.576759",-0.0835,-0.3194,16.6136,17.8143
IDkA - Pré 3A,14/12/2011,"2,404.381146",-0.0497,-0.3689,16.5556,17.5183
IDkA - Pré 3A,15/12/2011,"2,402.468067",-0.0796,-0.4482,16.4629,17.7261
IDkA - Pré 3A,16/12/2011,"2,398.971627",-0.1455,-0.5931,16.2934,17.4809
IDkA - Pré 3A,19/12/2011,"2,397.898781",-0.0447,-0.6375,16.2414,17.3214
IDkA - Pré 3A,20/12/2011,"2,403.734792",0.2434,-0.3957,16.5243,17.5986
IDkA - Pré 3A,21/12/2011,"2,407.730531",0.1662,-0.2301,16.7180,17.8196
IDkA - Pré 3A,22/12/2011,"2,398.084042",-0.4006,-0.6299,16.2503,16.8861
IDkA - Pré 3A,23/12/2011,"2,394.748482",-0.1391,-0.7681,16.0887,16.8552
IDkA - Pré 3A,26/12/2011,"2,389.407039",-0.2230,-0.9894,15.8297,16.5395
IDkA - Pré 3A,27/12/2011,"2,396.764562",0.3079,-0.6845,16.1864,16.9425
IDkA - Pré 3A,28/12/2011,"2,399.534402",0.1156,-0.5698,16.3207,16.8686
IDkA - Pré 3A,29/12/2011,"2,401.656681",0.0884,-0.4818,16.4235,16.7249
IDkA - Pré 3A,30/12/2011,"2,402.669345",0.0422,-0.4399,16.4726,16.5255
IDkA - Pré 3A,02/01/2012,"2,406.814994",0.1725,0.1725,0.1725,16.6736
IDkA - Pré 3A,03/01/2012,"2,405.634134",-0.0491,0.1234,0.1234,16.2654
IDkA - Pré 3A,04/01/2012,"2,399.288959",-0.2638,-0.1407,-0.1407,16.0285
IDkA - Pré 3A,05/01/2012,"2,395.902880",-0.1411,-0.2816,-0.2816,16.0163
IDkA - Pré 3A,06/01/2012,"2,398.777611",0.1200,-0.1620,-0.1620,16.1889
IDkA - Pré 3A,09/01/2012,"2,398.351427",-0.0178,-0.1797,-0.1797,16.5739
IDkA - Pré 3A,10/01/2012,"2,403.900004",0.2313,0.0512,0.0512,17.1402
IDkA - Pré 3A,11/01/2012,"2,402.508686",-0.0579,-0.0067,-0.0067,16.8285
IDkA - Pré 3A,12/01/2012,"2,399.717384",-0.1162,-0.1229,-0.1229,16.8349
IDkA - Pré 3A,13/01/2012,"2,405.056219",0.2225,0.0993,0.0993,17.0620
IDkA - Pré 3A,16/01/2012,"2,408.205487",0.1309,0.2304,0.2304,17.5401
IDkA - Pré 3A,17/01/2012,"2,406.844137",-0.0565,0.1738,0.1738,17.7145
IDkA - Pré 3A,18/01/2012,"2,410.438479",0.1493,0.3234,0.3234,17.7535
IDkA - Pré 3A,19/01/2012,"2,412.439504",0.0830,0.4066,0.4066,17.6975
IDkA - Pré 3A,20/01/2012,"2,418.049504",0.2325,0.6401,0.6401,17.9562
IDkA - Pré 3A,23/01/2012,"2,414.234465",-0.1578,0.4813,0.4813,17.7450
IDkA - Pré 3A,24/01/2012,"2,414.836045",0.0249,0.5064,0.5064,17.9433
IDkA - Pré 3A,25/01/2012,"2,415.797038",0.0398,0.5464,0.5464,17.9378
IDkA - Pré 3A,26/01/2012,"2,429.424843",0.5641,1.1136,1.1136,18.8848
IDkA - Pré 3A,27/01/2012,"2,436.971319",0.3106,1.4277,1.4277,19.3170
IDkA - Pré 3A,30/01/2012,"2,443.836758",0.2817,1.7134,1.7134,19.5693
IDkA - Pré 3A,31/01/2012,"2,443.796642",-0.0016,1.7117,1.7117,19.7842
IDkA - Pré 3A,01/02/2012,"2,447.394257",0.1472,0.1472,1.8615,19.7341
IDkA - Pré 3A,02/02/2012,"2,451.791912",0.1797,0.3272,2.0445,19.5123
IDkA - Pré 3A,03/02/2012,"2,451.226688",-0.0231,0.3040,2.0210,19.6522
IDkA - Pré 3A,06/02/2012,"2,448.972074",-0.0920,0.2118,1.9271,19.8636
IDkA - Pré 3A,07/02/2012,"2,451.766059",0.1141,0.3261,2.0434,19.8716
IDkA - Pré 3A,08/02/2012,"2,456.284721",0.1843,0.5110,2.2315,19.3347
IDkA - Pré 3A,09/02/2012,"2,461.696448",0.2203,0.7325,2.4567,19.4686
IDkA - Pré 3A,10/02/2012,"2,469.602141",0.3211,1.0560,2.7858,20.1555
IDkA - Pré 3A,13/02/2012,"2,470.966254",0.0552,1.1118,2.8425,20.2753
