Índice,Data de Referência,Número Índice,Variação Diária (%),Variação no Mês (%),Variação no Ano (%),Variação 12 Meses (%)
IDkA - Pré 5A,22/08/2008,"1,492.545446",-0.0634,0.7068,4.7826,5.6711
IDkA - Pré 5A,25/08/2008,"1,493.119538",0.0385,0.7455,4.8229,4.2960
IDkA - Pré 5A,26/08/2008,"1,498.986142",0.3929,1.1414,5.2348,4.7058
IDkA - Pré 5A,27/08/2008,"1,502.623135",0.2426,1.3868,5.4901,4.8061
IDkA - Pré 5A,28/08/2008,"1,506.711170",0.2721,1.6626,5.7771,5.8240
IDkA - Pré 5A,29/08/2008,"1,510.231568",0.2336,1.9001,6.0243,5.2721
IDkA - Pré 5A,01/09/2008,"1,509.221675",-0.0669,-0.0669,5.9534,4.7961
IDkA - Pré 5A,02/09/2008,"1,500.203397",-0.5975,-0.6640,5.3203,4.1699
IDkA - Pré 5A,03/09/2008,"1,496.091734",-0.2741,-0.9363,5.0316,3.4039
IDkA - Pré 5A,04/09/2008,"1,474.849218",-1.4199,-2.3428,3.5403,1.8342
IDkA - Pré 5A,05/09/2008,"1,484.825834",0.6764,-1.6822,4.2407,3.5270
IDkA - Pré 5A,08/09/2008,"1,484.492787",-0.0224,-1.7043,4.2173,3.1299
IDkA - Pré 5A,09/09/2008,"1,477.042952",-0.5018,-2.1976,3.6943,2.6124
IDkA - Pré 5A,10/09/2008,"1,490.626495",0.9196,-1.2982,4.6479,4.0204
IDkA - Pré 5A,11/09/2008,"1,482.676491",-0.5333,-1.8246,4.0898,3.1414
IDkA - Pré 5A,12/09/2008,"1,483.568381",0.0602,-1.7655,4.1524,2.7670
IDkA - Pré 5A,15/09/2008,"1,472.440047",-0.7501,-2.5024,3.3712,1.2538
IDkA - Pré 5A,16/09/2008,"1,461.206789",-0.7629,-3.2462,2.5825,0.4813
IDkA - Pré 5A,17/09/2008,"1,429.595158",-2.1634,-5.3393,0.3633,-1.3740
IDkA - Pré 5A,18/09/2008,"1,396.881235",-2.2883,-7.5055,-1.9334,-4.9258
IDkA - Pré 5A,19/09/2008,"1,450.350175",3.8277,-3.9650,1.8204,-1.8061
IDkA - Pré 5A,22/09/2008,"1,451.649223",0.0896,-3.8790,1.9116,-2.1241
IDkA - Pré 5A,23/09/2008,"1,435.280414",-1.1276,-4.9629,0.7624,-3.2278
IDkA - Pré 5A,24/09/2008,"1,430.485607",-0.3341,-5.2804,0.4258,-3.2568
IDkA - Pré 5A,25/09/2008,"1,455.609704",1.7563,-3.6168,2.1896,-1.8781
IDkA - Pré 5A,26/09/2008,"1,473.428136",1.2241,-2.4369,3.4405,-0.7014
IDkA - Pré 5A,29/09/2008,"1,455.531644",-1.2146,-3.6220,2.1841,-2.2559
IDkA - Pré 5A,30/09/2008,"1,483.007519",1.8877,-1.8026,4.1130,-0.4108
IDkA - Pré 5A,01/10/2008,"1,495.736740",0.8583,0.8583,5.0067,-0.1023
IDkA - Pré 5A,02/10/2008,"1,462.294828",-2.2358,-1.3967,2.6589,-2.2710
IDkA - Pré 5A,03/10/2008,"1,458.917900",-0.2309,-1.6244,2.4219,-2.3359
IDkA - Pré 5A,06/10/2008,"1,428.497756",-2.0851,-3.6756,0.2862,-4.4739
IDkA - Pré 5A,07/10/2008,"1,400.866167",-1.9343,-5.5388,-1.6536,-6.3217
IDkA - Pré 5A,08/10/2008,"1,384.584210",-1.1623,-6.6367,-2.7967,-7.3324
IDkA - Pré 5A,09/10/2008,"1,392.113958",0.5438,-6.1290,-2.2680,-7.3426
IDkA - Pré 5A,10/10/2008,"1,350.100374",-3.0180,-8.9620,-5.2176,-9.9429
IDkA - Pré 5A,13/10/2008,"1,394.934400",3.3208,-5.9388,-2.0700,-6.9008
IDkA - Pré 5A,14/10/2008,"1,394.337638",-0.0428,-5.9791,-2.1119,-6.9407
IDkA - Pré 5A,15/10/2008,"1,380.117046",-1.0199,-6.9380,-3.1103,-8.0552
IDkA - Pré 5A,16/10/2008,"1,379.655650",-0.0334,-6.9691,-3.1427,-8.0045
IDkA - Pré 5A,17/10/2008,"1,362.712218",-1.2281,-8.1116,-4.3322,-9.0135
IDkA - Pré 5A,20/10/2008,"1,358.199255",-0.3312,-8.4159,-4.6490,-8.4598
IDkA - Pré 5A,21/10/2008,"1,347.443352",-0.7919,-9.1412,-5.4041,-9.1847
IDkA - Pré 5A,22/10/2008,"1,266.198596",-6.0295,-14.6195,-11.1078,-13.5094
IDkA - Pré 5A,23/10/2008,"1,289.240211",1.8197,-13.0658,-9.4902,-12.6651
IDkA - Pré 5A,24/10/2008,"1,244.486754",-3.4713,-16.0836,-12.6321,-15.0809
IDkA - Pré 5A,27/10/2008,"1,235.323545",-0.7363,-16.7015,-13.2754,-16.2883
IDkA - Pré 5A,28/10/2008,"1,273.529685",3.0928,-14.1252,-10.5931,-13.6993
IDkA - Pré 5A,29/10/2008,"1,323.551286",3.9278,-10.7522,-7.0814,-10.5099
IDkA - Pré 5A,30/10/2008,"1,294.332195",-2.2076,-12.7225,-9.1327,-12.4962
IDkA - Pré 5A,31/10/2008,"1,263.710042",-2.3659,-14.7873,-11.2825,-14.5967
IDkA - Pré 5A,03/11/2008,"1,264.093952",0.0304,0.0304,-11.2556,-14.3226
IDkA - Pré 5A,04/11/2008,"1,288.130089",1.9015,1.9324,-9.5681,-12.6935
IDkA - Pré 5A,05/11/2008,"1,276.318995",-0.9169,0.9978,-10.3973,-13.1789
IDkA - Pré 5A,06/11/2008,"1,275.377284",-0.0738,0.9233,-10.4634,-13.5189
IDkA - Pré 5A,07/11/2008,"1,302.814929",2.1513,3.0945,-8.5372,-10.5694
IDkA - Pré 5A,10/11/2008,"1,304.219933",0.1078,3.2056,-8.4386,-10.4165
IDkA - Pré 5A,11/11/2008,"1,308.760209",0.3481,3.5649,-8.1198,-10.1046
IDkA - Pré 5A,12/11/2008,"1,319.849448",0.8473,4.4424,-7.3413,-8.6475
IDkA - Pré 5A,13/11/2008,"1,312.796343",-0.5344,3.8843,-7.8365,-8.8114
IDkA - Pré 5A,14/11/2008,"1,315.179011",0.1815,4.0728,-7.6692,-9.5947
IDkA - Pré 5A,17/11/2008,"1,321.984407",0.5175,4.6114,-7.1914,-9.1263
IDkA - Pré 5A,18/11/2008,"1,342.014373",1.5151,6.1964,-5.7852,-7.7495
IDkA - Pré 5A,19/11/2008,"1,343.535364",0.1133,6.3167,-5.6785,-7.5063
IDkA - Pré 5A,20/11/2008,"1,344.329529",0.0591,6.3796,-5.6227,-7.5006
IDkA - Pré 5A,21/11/2008,"1,337.335118",-0.5203,5.8261,-6.1137,-8.0101
IDkA - Pré 5A,24/11/2008,"1,335.889211",-0.1081,5.7117,-6.2152,-8.3034
IDkA - Pré 5A,25/11/2008,"1,341.316973",0.4063,6.1412,-5.8342,-7.9309
IDkA - Pré 5A,26/11/2008,"1,347.736892",0.4786,6.6492,-5.3835,-7.2794
IDkA - Pré 5A,27/11/2008,"1,350.841512",0.2304,6.8949,-5.1655,-6.4730
IDkA - Pré 5A,28/11/2008,"1,364.764350",1.0307,7.9966,-4.1881,-5.5161
IDkA - Pré 5A,01/12/2008,"1,395.559048",2.2564,2.2564,-2.0262,-3.1058
IDkA - Pré 5A,02/12/2008,"1,449.347599",3.8543,6.1976,1.7500,0.6287
IDkA - Pré 5A,03/12/2008,"1,457.537355",0.5651,6.7977,2.3249,1.6551
IDkA - Pré 5A,04/12/2008,"1,461.300213",0.2582,7.0734,2.5891,2.1884
IDkA - Pré 5A,05/12/2008,"1,488.052967",1.8308,9.0337,4.4673,4.7371
IDkA - Pré 5A,08/12/2008,"1,500.191312",0.8157,9.9231,5.3194,4.9943
IDkA - Pré 5A,09/12/2008,"1,482.177757",-1.2008,8.6032,4.0548,3.7336
IDkA - Pré 5A,10/12/2008,"1,479.092105",-0.2082,8.3771,3.8382,3.9587
IDkA - Pré 5A,11/12/2008,"1,482.189732",0.2094,8.6041,4.0556,3.4715
IDkA - Pré 5A,12/12/2008,"1,482.034978",-0.0104,8.5927,4.0448,3.7516
IDkA - Pré 5A,15/12/2008,"1,484.352144",0.1564,8.7625,4.2074,4.8882
IDkA - Pré 5A,16/12/2008,"1,477.934166",-0.4324,8.2923,3.7569,4.4347
IDkA - Pré 5A,17/12/2008,"1,513.229057",2.3881,10.8784,6.2347,6.6033
IDkA - Pré 5A,18/12/2008,"1,549.293407",2.3833,13.5209,8.7666,8.4901
IDkA - Pré 5A,19/12/2008,"1,547.541778",-0.1131,13.3926,8.6436,7.8645
IDkA - Pré 5A,22/12/2008,"1,564.351165",1.0862,14.6243,9.8237,9.5419
IDkA - Pré 5A,23/12/2008,"1,582.454436",1.1572,15.9507,11.0946,10.8096
IDkA - Pré 5A,24/12/2008,"1,583.263515",0.0511,16.0100,11.1514,10.8119
IDkA - Pré 5A,26/12/2008,"1,588.261165",0.3157,16.3762,11.5023,11.5510
IDkA - Pré 5A,29/12/2008,"1,599.867808",0.7308,17.2267,12.3171,12.4019
IDkA - Pré 5A,30/12/2008,"1,617.843282",1.1236,18.5438,13.5791,13.6648
IDkA - Pré 5A,31/12/2008,"1,618.630513",0.0487,18.6015,13.6343,13.6343
IDkA - Pré 5A,02/01/2009,"1,625.430180",0.4201,0.4201,0.4201,14.0946
IDkA - Pré 5A,05/01/2009,"1,651.641764",1.6126,2.0395,2.0395,15.4801
IDkA - Pré 5A,06/01/2009,"1,655.393289",0.2271,2.2712,2.2712,15.7424
IDkA - Pré 5A,07/01/2009,"1,635.621807",-1.1944,1.0497,1.0497,14.0908
IDkA - Pré 5A,08/01/2009,"1,641.628373",0.3672,1.4208,1.4208,14.1752
IDkA - Pré 5A,09/01/2009,"1,665.036187",1.4259,2.8670,2.8670,15.9172
IDkA - Pré 5A,12/01/2009,"1,670.768432",0.3443,3.2211,3.2211,16.2407
IDkA - Pré 5A,13/01/2009,"1,683.589677",0.7674,4.0132,4.0132,17.1327
IDkA - Pré 5A,14/01/2009,"1,669.835713",-0.8169,3.1635,3.1635,16.1178
IDkA - Pré 5A,15/01/2009,"1,662.224687",-0.4558,2.6933,2.6933,15.3584
IDkA - Pré 5A,16/01/2009,"1,660.584063",-0.0987,2.5919,2.5919,15.5228
IDkA - Pré 5A,19/01/2009,"1,681.719917",1.2728,3.8977,3.8977,17.4886
IDkA - Pré 5A,20/01/2009,"1,690.200174",0.5043,4.4216,4.4216,18.0811
IDkA - Pré 5A,21/01/2009,"1,677.769838",-0.7354,3.6537,3.6537,18.6106
IDkA - Pré 5A,22/01/2009,"1,679.523442",0.1045,3.7620,3.7620,18.3389
IDkA - Pré 5A,23/01/2009,"1,656.008205",-1.4001,2.3092,2.3092,16.9115
IDkA - Pré 5A,26/01/2009,"1,630.220169",-1.5572,0.7160,0.7160,13.5966
IDkA - Pré 5A,27/01/2009,"1,642.706325",0.7659,1.4874,1.4874,14.4666
IDkA - Pré 5A,28/01/2009,"1,654.520080",0.7192,2.2173,2.2173,14.4555
IDkA - Pré 5A,29/01/2009,"1,628.161953",-1.5931,0.5889,0.5889,12.7009
IDkA - Pré 5A,30/01/2009,"1,657.138336",1.7797,2.3790,2.3790,14.6392
IDkA - Pré 5A,02/02/2009,"1,672.613473",0.9338,0.9338,3.3351,15.2518
IDkA - Pré 5A,03/02/2009,"1,675.623945",0.1800,1.1155,3.5211,15.4592
IDkA - Pré 5A,04/02/2009,"1,660.702331",-0.8905,0.2151,2.5992,14.4310
IDkA - Pré 5A,05/02/2009,"1,652.844124",-0.4732,-0.2591,2.1137,13.8896
IDkA - Pré 5A,06/02/2009,"1,654.258877",0.0856,-0.1738,2.2011,14.1276
IDkA - Pré 5A,09/02/2009,"1,641.645115",-0.7625,-0.9349,1.4219,12.5114
IDkA - Pré 5A,10/02/2009,"1,632.427323",-0.5615,-1.4912,0.8524,11.8796
IDkA - Pré 5A,11/02/2009,"1,642.338056",0.6071,-0.8931,1.4647,12.2163
IDkA - Pré 5A,12/02/2009,"1,635.270697",-0.4303,-1.3196,1.0280,11.3228
IDkA - Pré 5A,13/02/2009,"1,661.136408",1.5817,0.2413,2.6260,12.7326
IDkA - Pré 5A,16/02/2009,"1,656.910909",-0.2544,-0.0137,2.3650,12.9171
IDkA - Pré 5A,17/02/2009,"1,652.819967",-0.2469,-0.2606,2.1122,12.6383
IDkA - Pré 5A,18/02/2009,"1,653.349394",0.0320,-0.2286,2.1450,11.7984
IDkA - Pré 5A,19/02/2009,"1,672.275499",1.1447,0.9135,3.3142,13.1994
IDkA - Pré 5A,20/02/2009,"1,661.039658",-0.6719,0.2354,2.6201,12.0820
IDkA - Pré 5A,25/02/2009,"1,662.587331",0.0932,0.3288,2.7157,11.8090
IDkA - Pré 5A,26/02/2009,"1,678.639616",0.9655,1.2975,3.7074,12.5683
IDkA - Pré 5A,27/02/2009,"1,691.208940",0.7488,2.0560,4.4839,13.1107
IDkA - Pré 5A,02/03/2009,"1,702.587397",0.6728,0.6728,5.1869,14.3946
IDkA - Pré 5A,03/03/2009,"1,705.326531",0.1609,0.8348,5.3561,14.0144
IDkA - Pré 5A,04/03/2009,"1,692.846065",-0.7319,0.0968,4.5851,13.1573
IDkA - Pré 5A,05/03/2009,"1,702.391832",0.5639,0.6612,5.1748,13.3548
IDkA - Pré 5A,06/03/2009,"1,701.830965",-0.0329,0.6281,5.1402,14.6011
IDkA - Pré 5A,09/03/2009,"1,705.100568",0.1921,0.8214,5.3422,15.8861
IDkA - Pré 5A,10/03/2009,"1,727.495354",1.3134,2.1456,6.7257,17.9449
IDkA - Pré 5A,11/03/2009,"1,736.146483",0.5008,2.6571,7.2602,17.4004
IDkA - Pré 5A,12/03/2009,"1,730.796325",-0.3082,2.3408,6.9297,17.2186
IDkA - Pré 5A,13/03/2009,"1,718.786022",-0.6939,1.6306,6.1877,17.1593
IDkA - Pré 5A,16/03/2009,"1,712.757764",-0.3507,1.2742,5.8152,17.5979
IDkA - Pré 5A,17/03/2009,"1,712.766845",0.0005,1.2747,5.8158,17.9908
IDkA - Pré 5A,18/03/2009,"1,739.695372",1.5722,2.8670,7.4795,18.8018
IDkA - Pré 5A,19/03/2009,"1,733.610969",-0.3497,2.5072,7.1036,19.2684
IDkA - Pré 5A,20/03/2009,"1,734.675603",0.0614,2.5702,7.1693,19.5002
IDkA - Pré 5A,23/03/2009,"1,735.848813",0.0676,2.6395,7.2418,19.5810
IDkA - Pré 5A,24/03/2009,"1,726.510349",-0.5380,2.0873,6.6649,19.4734
IDkA - Pré 5A,25/03/2009,"1,735.479406",0.5195,2.6177,7.2190,20.5293
IDkA - Pré 5A,26/03/2009,"1,749.238830",0.7928,3.4313,8.0691,21.8128
IDkA - Pré 5A,27/03/2009,"1,749.206212",-0.0019,3.4293,8.0670,21.3201
IDkA - Pré 5A,30/03/2009,"1,751.878461",0.1528,3.5873,8.2321,20.6872
IDkA - Pré 5A,31/03/2009,"1,746.209510",-0.3236,3.2521,7.8819,20.5037
IDkA - Pré 5A,01/04/2009,"1,750.094483",0.2225,0.2225,8.1219,20.3556
IDkA - Pré 5A,02/04/2009,"1,737.865265",-0.6988,-0.4778,7.3664,19.5105
IDkA - Pré 5A,03/04/2009,"1,725.161673",-0.7310,-1.2053,6.5816,18.2313
IDkA - Pré 5A,06/04/2009,"1,726.303889",0.0662,-1.1399,6.6521,18.1624
IDkA - Pré 5A,07/04/2009,"1,720.831851",-0.3170,-1.4533,6.3141,18.2410
IDkA - Pré 5A,08/04/2009,"1,703.459476",-1.0095,-2.4482,5.2408,17.0076
IDkA - Pré 5A,09/04/2009,"1,707.149505",0.2166,-2.2368,5.4688,17.6041
IDkA - Pré 5A,13/04/2009,"1,699.597880",-0.4424,-2.6693,5.0022,16.9688
IDkA - Pré 5A,14/04/2009,"1,728.475626",1.6991,-1.0156,6.7863,19.0260
IDkA - Pré 5A,15/04/2009,"1,722.710168",-0.3336,-1.3457,6.4301,18.8784
IDkA - Pré 5A,16/04/2009,"1,715.872073",-0.3969,-1.7373,6.0076,18.7960
IDkA - Pré 5A,17/04/2009,"1,694.891761",-1.2227,-2.9388,4.7115,16.7949
IDkA - Pré 5A,20/04/2009,"1,696.559730",0.0984,-2.8433,4.8145,17.8650
IDkA - Pré 5A,22/04/2009,"1,716.068369",1.1499,-1.7261,6.0198,20.9184
IDkA - Pré 5A,23/04/2009,"1,718.025051",0.1140,-1.6140,6.1407,20.0895
IDkA - Pré 5A,24/04/2009,"1,714.062515",-0.2306,-1.8410,5.8958,20.1500
IDkA - Pré 5A,27/04/2009,"1,702.813501",-0.6563,-2.4852,5.2009,18.8881
IDkA - Pré 5A,28/04/2009,"1,710.313758",0.4405,-2.0556,5.6642,20.1829
IDkA - Pré 5A,29/04/2009,"1,716.699472",0.3734,-1.6899,6.0588,20.5408
IDkA - Pré 5A,30/04/2009,"1,708.609466",-0.4713,-2.1532,5.5590,18.1372
IDkA - Pré 5A,04/05/2009,"1,726.038564",1.0201,1.0201,6.6357,16.7279
IDkA - Pré 5A,05/05/2009,"1,727.659856",0.0939,1.1150,6.7359,17.2928
IDkA - Pré 5A,06/05/2009,"1,732.004010",0.2514,1.3692,7.0043,18.6783
IDkA - Pré 5A,07/05/2009,"1,733.289987",0.0742,1.4445,7.0837,19.9953
IDkA - Pré 5A,08/05/2009,"1,724.290418",-0.5192,0.9178,6.5277,19.5897
IDkA - Pré 5A,11/05/2009,"1,729.815320",0.3204,1.2411,6.8691,20.2950
IDkA - Pré 5A,12/05/2009,"1,740.880340",0.6397,1.8887,7.5527,20.0232
IDkA - Pré 5A,13/05/2009,"1,743.993124",0.1788,2.0709,7.7450,20.1845
IDkA - Pré 5A,14/05/2009,"1,743.882135",-0.0064,2.0644,7.7381,20.9730
IDkA - Pré 5A,15/05/2009,"1,766.979789",1.3245,3.4162,9.1651,21.7834
IDkA - Pré 5A,18/05/2009,"1,778.794524",0.6686,4.1077,9.8950,21.6736
IDkA - Pré 5A,19/05/2009,"1,779.364673",0.0321,4.1411,9.9303,22.3323
IDkA - Pré 5A,20/05/2009,"1,793.128106",0.7735,4.9466,10.7806,22.9378
IDkA - Pré 5A,21/05/2009,"1,772.364321",-1.1580,3.7314,9.4978,22.0587
IDkA - Pré 5A,22/05/2009,"1,787.738957",0.8675,4.6312,10.4476,23.1175
IDkA - Pré 5A,25/05/2009,"1,800.534828",0.7158,5.3801,11.2382,24.0246
IDkA - Pré 5A,26/05/2009,"1,805.255817",0.2622,5.6564,11.5298,24.4287
IDkA - Pré 5A,27/05/2009,"1,791.289014",-0.7737,4.8390,10.6669,23.9352
IDkA - Pré 5A,28/05/2009,"1,791.363062",0.0041,4.8433,10.6715,23.5918
IDkA - Pré 5A,29/05/2009,"1,799.092338",0.4315,5.2957,11.1490,22.8081
IDkA - Pré 5A,01/06/2009,"1,803.650453",0.2534,0.2534,11.4306,23.1246
IDkA - Pré 5A,02/06/2009,"1,802.952621",-0.0387,0.2146,11.3875,24.1166
IDkA - Pré 5A,03/06/2009,"1,795.091730",-0.4360,-0.2224,10.9019,22.7948
IDkA - Pré 5A,04/06/2009,"1,796.686210",0.0888,-0.1337,11.0004,23.0758
IDkA - Pré 5A,05/06/2009,"1,782.829009",-0.7713,-0.9040,10.1443,23.2014
IDkA - Pré 5A,08/06/2009,"1,773.227586",-0.5385,-1.4377,9.5511,24.4080
IDkA - Pré 5A,09/06/2009,"1,753.429297",-1.1165,-2.5381,8.3280,24.5110
IDkA - Pré 5A,10/06/2009,"1,753.961007",0.0303,-2.5086,8.3608,24.5281
IDkA - Pré 5A,12/06/2009,"1,757.948937",0.2274,-2.2869,8.6072,24.7259
IDkA - Pré 5A,15/06/2009,"1,755.528592",-0.1377,-2.4214,8.4576,25.1961
IDkA - Pré 5A,16/06/2009,"1,770.794228",0.8696,-1.5729,9.4008,26.8344
IDkA - Pré 5A,17/06/2009,"1,768.633592",-0.1220,-1.6930,9.2673,25.9148
IDkA - Pré 5A,18/06/2009,"1,757.909405",-0.6064,-2.2891,8.6047,24.2676
IDkA - Pré 5A,19/06/2009,"1,756.800154",-0.0631,-2.3508,8.5362,23.8648
IDkA - Pré 5A,22/06/2009,"1,765.797965",0.5122,-1.8506,9.0921,25.4020
IDkA - Pré 5A,23/06/2009,"1,777.121106",0.6412,-1.2212,9.7916,25.7200
IDkA - Pré 5A,24/06/2009,"1,780.561578",0.1936,-1.0300,10.0042,25.6517
IDkA - Pré 5A,25/06/2009,"1,788.848978",0.4654,-0.5694,10.5162,26.3550
IDkA - Pré 5A,26/06/2009,"1,794.396111",0.3101,-0.2610,10.8589,27.7698
IDkA - Pré 5A,29/06/2009,"1,770.080082",-1.3551,-1.6126,9.3566,26.5455
IDkA - Pré 5A,30/06/2009,"1,767.060759",-0.1706,-1.7804,9.1701,26.9675
IDkA - Pré 5A,01/07/2009,"1,777.853880",0.6108,0.6108,9.8369,27.9645
IDkA - Pré 5A,02/07/2009,"1,776.050275",-0.1014,0.5087,9.7255,28.3212
IDkA - Pré 5A,03/07/2009,"1,776.290487",0.0135,0.5223,9.7403,28.6241
IDkA - Pré 5A,06/07/2009,"1,770.697015",-0.3149,0.2058,9.3948,28.6654
IDkA - Pré 5A,07/07/2009,"1,775.564520",0.2749,0.4812,9.6955,28.3862
IDkA - Pré 5A,08/07/2009,"1,779.938704",0.2464,0.7288,9.9657,27.7720
IDkA - Pré 5A,09/07/2009,"1,780.826897",0.0499,0.7790,10.0206,27.7639
IDkA - Pré 5A,10/07/2009,"1,782.838184",0.1129,0.8929,10.1449,27.6910
IDkA - Pré 5A,13/07/2009,"1,769.285845",-0.7602,0.1259,9.3076,26.0696
IDkA - Pré 5A,14/07/2009,"1,781.938492",0.7151,0.8419,10.0893,26.8056
IDkA - Pré 5A,15/07/2009,"1,768.008200",-0.7817,0.0536,9.2286,24.2099
IDkA - Pré 5A,16/07/2009,"1,762.706328",-0.2999,-0.2464,8.9011,23.9634
IDkA - Pré 5A,17/07/2009,"1,764.876167",0.1231,-0.1236,9.0351,23.5026
IDkA - Pré 5A,20/07/2009,"1,768.792730",0.2219,0.0980,9.2771,22.5834
IDkA - Pré 5A,21/07/2009,"1,773.737380",0.2795,0.3778,9.5826,23.6008
IDkA - Pré 5A,22/07/2009,"1,776.316678",0.1454,0.5238,9.7419,22.8684
IDkA - Pré 5A,23/07/2009,"1,774.555237",-0.0992,0.4241,9.6331,21.9439
IDkA - Pré 5A,24/07/2009,"1,788.488900",0.7852,1.2126,10.4940,21.2762
IDkA - Pré 5A,27/07/2009,"1,800.205407",0.6551,1.8757,11.2178,21.7595
IDkA - Pré 5A,28/07/2009,"1,801.193329",0.0549,1.9316,11.2788,22.0758
IDkA - Pré 5A,29/07/2009,"1,801.221949",0.0016,1.9332,11.2806,22.5940
IDkA - Pré 5A,30/07/2009,"1,790.861911",-0.5752,1.3469,10.6406,20.7781
IDkA - Pré 5A,31/07/2009,"1,789.242761",-0.0904,1.2553,10.5405,20.7259
IDkA - Pré 5A,03/08/2009,"1,801.642042",0.6930,0.6930,11.3066,20.3433
IDkA - Pré 5A,04/08/2009,"1,804.234095",0.1439,0.8379,11.4667,20.7398
IDkA - Pré 5A,05/08/2009,"1,798.047017",-0.3429,0.4921,11.0845,19.5008
IDkA - Pré 5A,06/08/2009,"1,801.324271",0.1823,0.6752,11.2869,19.9285
IDkA - Pré 5A,07/08/2009,"1,796.070084",-0.2917,0.3816,10.9623,20.3292
IDkA - Pré 5A,10/08/2009,"1,795.385378",-0.0381,0.3433,10.9200,20.6548
IDkA - Pré 5A,11/08/2009,"1,792.119824",-0.1819,0.1608,10.7183,21.2252
IDkA - Pré 5A,12/08/2009,"1,793.792969",0.0934,0.2543,10.8216,21.3189
IDkA - Pré 5A,13/08/2009,"1,798.326080",0.2527,0.5077,11.1017,21.7407
IDkA - Pré 5A,14/08/2009,"1,805.221486",0.3834,0.8930,11.5277,22.0288
IDkA - Pré 5A,17/08/2009,"1,810.607156",0.2983,1.1940,11.8604,21.8774
IDkA - Pré 5A,18/08/2009,"1,809.025228",-0.0874,1.1056,11.7627,21.6220
IDkA - Pré 5A,19/08/2009,"1,806.525749",-0.1382,0.9659,11.6083,20.8645
IDkA - Pré 5A,20/08/2009,"1,791.585601",-0.8270,0.1309,10.6853,19.8859
IDkA - Pré 5A,21/08/2009,"1,788.784238",-0.1564,-0.0256,10.5122,19.7719
IDkA - Pré 5A,24/08/2009,"1,796.591411",0.4365,0.4107,10.9945,20.3710
IDkA - Pré 5A,25/08/2009,"1,798.956589",0.1316,0.5429,11.1407,20.4831
IDkA - Pré 5A,26/08/2009,"1,801.571374",0.1454,0.6890,11.3022,20.1860
IDkA - Pré 5A,27/08/2009,"1,804.085036",0.1395,0.8295,11.4575,20.0624
IDkA - Pré 5A,28/08/2009,"1,802.443870",-0.0910,0.7378,11.3561,19.6277
IDkA - Pré 5A,31/08/2009,"1,803.608576",0.0646,0.8029,11.4281,19.4260
IDkA - Pré 5A,01/09/2009,"1,806.525708",0.1617,0.1617,11.6083,19.6992
IDkA - Pré 5A,02/09/2009,"1,806.234381",-0.0161,0.1456,11.5903,20.3993
IDkA - Pré 5A,03/09/2009,"1,806.528291",0.0163,0.1619,11.6084,20.7498
IDkA - Pré 5A,04/09/2009,"1,808.969148",0.1351,0.2972,11.7592,22.6545
IDkA - Pré 5A,08/09/2009,"1,813.484653",0.2496,0.5476,12.0382,22.1619
IDkA - Pré 5A,09/09/2009,"1,811.205889",-0.1257,0.4212,11.8974,22.6238
IDkA - Pré 5A,10/09/2009,"1,810.192030",-0.0560,0.3650,11.8348,21.4383
IDkA - Pré 5A,11/09/2009,"1,811.851127",0.0917,0.4570,11.9373,22.2014
IDkA - Pré 5A,14/09/2009,"1,814.491755",0.1457,0.6034,12.1004,22.3059
IDkA - Pré 5A,15/09/2009,"1,810.594415",-0.2148,0.3873,11.8596,22.9656
IDkA - Pré 5A,16/09/2009,"1,802.766713",-0.4323,-0.0467,11.3760,23.3752
IDkA - Pré 5A,17/09/2009,"1,807.031814",0.2366,0.1898,11.6395,26.4016
IDkA - Pré 5A,18/09/2009,"1,813.914129",0.3809,0.5714,12.0647,29.8546
IDkA - Pré 5A,21/09/2009,"1,807.430227",-0.3575,0.2119,11.6642,24.6203
IDkA - Pré 5A,22/09/2009,"1,816.130935",0.4814,0.6943,12.2017,25.1081
IDkA - Pré 5A,23/09/2009,"1,815.367057",-0.0421,0.6519,12.1545,26.4817
IDkA - Pré 5A,24/09/2009,"1,806.984526",-0.4618,0.1872,11.6366,26.3197
IDkA - Pré 5A,25/09/2009,"1,814.172392",0.3978,0.5857,12.0807,24.6332
IDkA - Pré 5A,28/09/2009,"1,825.176826",0.6066,1.1958,12.7606,23.8728
IDkA - Pré 5A,29/09/2009,"1,826.628423",0.0795,1.2763,12.8502,25.4956
IDkA - Pré 5A,30/09/2009,"1,825.538921",-0.0596,1.2159,12.7829,23.0971
IDkA - Pré 5A,01/10/2009,"1,825.761903",0.0122,0.0122,12.7967,22.0644
IDkA - Pré 5A,02/10/2009,"1,836.554089",0.5911,0.6034,13.4635,25.5940
IDkA - Pré 5A,05/10/2009,"1,841.551275",0.2721,0.8771,13.7722,26.2272
IDkA - Pré 5A,06/10/2009,"1,845.241501",0.2004,1.0793,14.0002,29.1736
IDkA - Pré 5A,07/10/2009,"1,846.829541",0.0861,1.1663,14.0983,31.8348
IDkA - Pré 5A,08/10/2009,"1,842.325843",-0.2439,0.9196,13.8200,33.0599
IDkA - Pré 5A,09/10/2009,"1,840.107402",-0.1204,0.7980,13.6830,32.1808
IDkA - Pré 5A,13/10/2009,"1,839.811050",-0.0161,0.7818,13.6647,31.8923
IDkA - Pré 5A,14/10/2009,"1,848.398277",0.4667,1.2522,14.1952,32.5646
